sequence_ID	prediction
CP003810.1_from_1707184_to_1759780_total_52597_59	EC:3.6.3.32
CP003810.1_from_1768704_to_1778157_total_9454_4	EC:2.2.1.2
CP003810.1_from_1768704_to_1778157_total_9454_5	EC:5.1.3.4
CP003810.1_from_1778230_to_1786924_total_8695_6	EC:6.3.2.2;EC:6.3.2.3
CP003810.1_from_1787026_to_1811331_total_24306_4	EC:2.7.1.113
CP003810.1_from_1787026_to_1811331_total_24306_15	EC:3.4.17.13
CP003810.1_from_1787026_to_1811331_total_24306_17	EC:1.1.1.292;EC:1.1.99.28;EC:1.3.1.20
CP003810.1_from_1787026_to_1811331_total_24306_21	EC:3.5.1.88
CP003810.1_from_1811349_to_1816156_total_4808_2	EC:2.7.7.7
CP003810.1_from_1816166_to_1818687_total_2522_2	EC:3.5.2.6
CP003810.1_from_1818711_to_1825009_total_6299_3	EC:2.7.7.41
CP003810.1_from_1825717_to_1837546_total_11830_5	EC:5.1.3.2
CP003810.1_from_1825717_to_1837546_total_11830_7	EC:3.6.3.20
CP003810.1_from_1825717_to_1837546_total_11830_10	EC:4.1.2.40
CP003810.1_from_1825717_to_1837546_total_11830_11	EC:2.7.1.144
CP003810.1_from_1837549_to_1848171_total_10623_1	EC:5.3.1.26
CP003810.1_from_1837549_to_1848171_total_10623_2	EC:5.3.1.26
CP003810.1_from_1848213_to_1855061_total_6849_2	EC:3.1.1.96
CP003810.1_from_1848213_to_1855061_total_6849_3	EC:2.7.6.5
CP003810.1_from_1870701_to_1885264_total_14564_5	EC:7.3.2.1
CP003810.1_from_1870701_to_1885264_total_14564_10	EC:2.1.1.193
CP003810.1_from_1910869_to_1916028_total_5160_8	EC:3.2.2.n1
CP003810.1_from_1916050_to_1923345_total_7296_2	EC:2.8.1.1
CP003810.1_from_1916050_to_1923345_total_7296_6	EC:1.1.1.1;EC:1.1.1.6
CP003810.1_from_1937963_to_1962526_total_24564_7	EC:2.4.1.129;EC:3.4.16.4
CP003810.1_from_1937963_to_1962526_total_24564_10	EC:5.4.2.7
CP003810.1_from_1937963_to_1962526_total_24564_11	EC:4.1.2.4
CP003810.1_from_1966515_to_1990635_total_24121_11	EC:3.6.4.12
CP003810.1_from_1966515_to_1990635_total_24121_17	EC:6.1.1.19
CP003810.1_from_1966515_to_1990635_total_24121_21	EC:6.1.1.12
CP003810.1_from_2007903_to_2020643_total_12741_2	EC:2.1.3.3
CP003810.1_from_2007903_to_2020643_total_12741_3	EC:2.7.13.3
CP003810.1_from_2024409_to_2030493_total_6085_5	EC:2.8.1.13
CP003810.1_from_2030499_to_2035409_total_4911_2	EC:4.3.1.17
CP003810.1_from_2030499_to_2035409_total_4911_3	EC:4.3.1.17
CP003810.1_from_2035471_to_2044354_total_8884_3	EC:2.7.8.5
CP003810.1_from_2035471_to_2044354_total_8884_4	None
CP003810.1_from_2035471_to_2044354_total_8884_10	EC:1.1.1.205
CP003810.1_from_2045365_to_2050804_total_5440_3	EC:3.5.3.6
CP003810.1_from_2045365_to_2050804_total_5440_5	EC:2.1.3.3
CP003810.1_from_2050820_to_2063002_total_12183_3	EC:6.1.1.2
CP003810.1_from_2050820_to_2063002_total_12183_8	EC:2.1.1.177
CP003810.1_from_2050820_to_2063002_total_12183_9	EC:3.4.21.107
CP002421.1_from_1825_to_3666_total_1842_3	EC:1.20.4.1
CP002421.1_from_5469_to_6608_total_1140_3	EC:2.7.2.3
CP002421.1_from_16332_to_16942_total_611_1	EC:3.5.1.108
CP002421.1_from_21457_to_23668_total_2212_2	EC:5.2.1.8
CP002421.1_from_24840_to_28406_total_3567_2	EC:2.6.1.16
CP002421.1_from_75324_to_75886_total_563_1	EC:2.7.7.43
CP002421.1_from_79306_to_81019_total_1714_3	EC:7.6.2.12
CP002421.1_from_120543_to_122173_total_1631_1	EC:2.7.1.33;EC:6.3.4.15
CP002421.1_from_125401_to_126364_total_964_1	EC:2.5.1.3
CP002421.1_from_137753_to_138878_total_1126_1	EC:1.1.1.94
CP002421.1_from_154691_to_156551_total_1861_1	EC:3.6.3.31
CP002421.1_from_162629_to_164647_total_2019_3	EC:5.4.99.12
CP002421.1_from_169244_to_170648_total_1405_2	EC:2.1.1.222;EC:2.1.1.64
CP002421.1_from_171683_to_172541_total_859_1	EC:2.7.1.12;EC:6.3.2.3
CP002421.1_from_176168_to_177404_total_1237_2	EC:2.7.7.18
CP002421.1_from_278488_to_279211_total_724_1	EC:2.5.1.129
CP002421.1_from_283731_to_286378_total_2648_1	EC:3.6.3.14;EC:7.1.2.2
CP002421.1_from_297603_to_299844_total_2242_2	EC:3.1.3.25
CP002421.1_from_310427_to_311853_total_1427_1	EC:2.3.1.274
CP002421.1_from_329903_to_333370_total_3468_3	EC:5.3.1.1
CP002421.1_from_329903_to_333370_total_3468_4	EC:1.8.4.14
CP002421.1_from_343846_to_344387_total_542_1	EC:2.4.2.10
CP002421.1_from_351277_to_352143_total_867_1	EC:2.2.1.7
CP002421.1_from_388003_to_389411_total_1409_1	EC:6.1.1.1
CP002421.1_from_525181_to_525608_total_428_2	EC:1.9.3.1
CP002421.1_from_553335_to_556074_total_2740_1	None
CP002421.1_from_553335_to_556074_total_2740_3	EC:4.1.1.98
CP002421.1_from_571756_to_572860_total_1105_1	EC:4.2.3.5
CP002421.1_from_593980_to_595847_total_1868_3	EC:2.7.7.6
CP002421.1_from_632257_to_633597_total_1341_1	EC:2.7.11.1
CP002421.1_from_660304_to_665372_total_5069_2	EC:2.1.1.37
CP002421.1_from_695659_to_696976_total_1318_1	EC:2.1.2.2
CP002421.1_from_701757_to_703582_total_1826_2	EC:6.3.2.3
CP002421.1_from_703595_to_704734_total_1140_1	EC:2.7.1.107
CP002421.1_from_761495_to_762289_total_795_1	EC:2.7.7.56
CP002421.1_from_786488_to_787975_total_1488_2	EC:3.1.3.5
CP002421.1_from_824655_to_825603_total_949_1	EC:2.7.7.7
CP002421.1_from_845148_to_847090_total_1943_1	EC:2.5.1.19
CP002421.1_from_882821_to_883998_total_1178_2	EC:1.1.1.284
CP002421.1_from_910191_to_912346_total_2156_2	EC:5.4.99.25
CP002421.1_from_918636_to_919559_total_924_1	EC:2.1.1.173
CP002421.1_from_969617_to_971623_total_2007_2	EC:1.8.1.9
CP002421.1_from_982021_to_983052_total_1032_1	EC:3.4.21.92
CP002421.1_from_985590_to_986864_total_1275_2	EC:2.7.4.6
CP002421.1_from_1000281_to_1001372_total_1092_1	EC:2.3.1.51
CP002421.1_from_1004316_to_1005878_total_1563_1	EC:2.1.1.37
CP002421.1_from_1010849_to_1012065_total_1217_2	EC:4.1.1.11
CP002421.1_from_1048518_to_1049526_total_1009_3	EC:1.1.1.85
CP002421.1_from_1049536_to_1050741_total_1206_1	EC:1.1.1.85
CP002421.1_from_1049536_to_1050741_total_1206_2	EC:3.1.21.4
CP002421.1_from_1051811_to_1052856_total_1046_2	EC:4.2.1.33
CP002421.1_from_1086633_to_1088421_total_1789_2	EC:3.6.4.12
CP002421.1_from_1110441_to_1112388_total_1948_2	EC:3.2.2.27
CP002421.1_from_1193062_to_1197006_total_3945_2	EC:2.5.1.145
CP002421.1_from_1198413_to_1201097_total_2685_1	EC:1.2.1.41
CP002421.1_from_1205901_to_1209598_total_3698_3	EC:3.1.3.11
CP002421.1_from_1273641_to_1275627_total_1987_1	EC:4.1.1.65
CP002421.1_from_1282567_to_1284118_total_1552_1	EC:6.2.1.5
CP002421.1_from_1291817_to_1294109_total_2293_1	EC:1.3.5.1
CP002421.1_from_1307642_to_1308751_total_1110_1	EC:2.5.1.75
CP002421.1_from_1309462_to_1310640_total_1179_2	EC:2.1.1.185
CP002421.1_from_1368689_to_1370386_total_1698_2	EC:2.1.2.11
CP002421.1_from_1407872_to_1409191_total_1320_2	EC:2.1.1.37
CP002421.1_from_1411737_to_1412576_total_840_1	EC:2.7.4.3
CP002421.1_from_1428521_to_1431032_total_2512_2	EC:4.2.1.24
CP002421.1_from_1448676_to_1450141_total_1466_2	EC:4.1.1.37
CP002421.1_from_1451064_to_1453788_total_2725_2	EC:2.1.1.107
CP002421.1_from_1451064_to_1453788_total_2725_3	EC:4.2.1.75
CP002421.1_from_1454469_to_1455496_total_1028_2	EC:2.4.2.9
CP002421.1_from_1470493_to_1473010_total_2518_2	EC:6.3.2.6
CP002421.1_from_1478979_to_1481539_total_2561_3	EC:2.1.1.163;EC:2.1.1.201
CP002421.1_from_1481611_to_1482945_total_1335_1	EC:1.4.3.2;EC:4.2.1.1
CP002421.1_from_1491790_to_1493034_total_1245_1	EC:6.3.3.3
CP002421.1_from_1495019_to_1497891_total_2873_3	EC:6.1.1.20
CP002421.1_from_1500080_to_1502738_total_2659_2	EC:2.1.1.37
CP002421.1_from_1534220_to_1536542_total_2323_3	EC:2.1.1.182
CP002421.1_from_1547140_to_1547985_total_846_1	EC:3.1.26.3
CP002421.1_from_1548624_to_1552026_total_3403_3	EC:3.5.2.3
CP002421.1_from_1553356_to_1555404_total_2049_2	EC:4.2.1.20
CP002421.1_from_1560011_to_1561289_total_1279_1	EC:2.7.4.9
CP002421.1_from_1588594_to_1589571_total_978_1	EC:1.11.1.24;EC:3.6.1.1
CP002421.1_from_1589605_to_1590331_total_727_1	EC:3.6.1.66
CP002421.1_from_1591028_to_1592066_total_1039_1	EC:4.3.2.1
CP002421.1_from_1599758_to_1604362_total_4605_2	EC:4.3.2.10
CP002421.1_from_1611936_to_1613791_total_1856_1	EC:2.7.9.2
CP002421.1_from_1659857_to_1661161_total_1305_1	None
CP002421.1_from_1673168_to_1674506_total_1339_1	EC:7.2.1.1
CP002421.1_from_1776987_to_1779389_total_2403_2	EC:3.5.3.11
CP002421.1_from_1781635_to_1783199_total_1565_1	EC:6.1.1.23
CP002421.1_from_1797711_to_1798914_total_1204_1	EC:2.1.1.173
CP002421.1_from_1802721_to_1804648_total_1928_1	EC:2.6.99.2
CP002421.1_from_1833246_to_1833553_total_308_1	EC:6.3.2.8
CP002421.1_from_1835939_to_1837168_total_1230_1	EC:2.4.1.129
CP002421.1_from_1837370_to_1837704_total_335_1	EC:6.3.2.9
CP002421.1_from_1838016_to_1841822_total_3807_1	EC:6.3.2.9
CP002421.1_from_1838016_to_1841822_total_3807_3	EC:2.7.8.13
CP002421.1_from_1842708_to_1845512_total_2805_3	EC:6.3.2.13
CP002421.1_from_1850919_to_1851857_total_939_1	EC:3.6.1.27
CP002421.1_from_1863115_to_1863861_total_747_1	EC:3.1.11.2
CP002421.1_from_1870539_to_1873959_total_3421_2	EC:2.4.1.230;EC:2.4.1.8
CP002421.1_from_1876860_to_1878428_total_1569_2	EC:3.1.3.27
CP002421.1_from_1907403_to_1908698_total_1296_2	EC:2.2.1.2
CP002421.1_from_1910659_to_1911943_total_1285_2	EC:3.1.1.96
CP002421.1_from_1917244_to_1918058_total_815_2	EC:4.4.1.5
CP002421.1_from_1921165_to_1922354_total_1190_1	EC:1.3.1.9
CP002421.1_from_1921165_to_1922354_total_1190_2	EC:2.3.1.117
CP002421.1_from_1922399_to_1922985_total_587_1	EC:2.3.1.117
CP002421.1_from_1947912_to_1950203_total_2292_2	EC:1.5.1.3
CP002421.1_from_1989920_to_1991587_total_1668_1	EC:4.1.1.48
CP002421.1_from_1992506_to_1993372_total_867_1	None
CP002421.1_from_1998567_to_1999351_total_785_2	EC:3.6.4.12
CP002421.1_from_2001943_to_2003159_total_1217_3	EC:3.1.11.6
CP002421.1_from_2009902_to_2011460_total_1559_1	EC:2.7.7.n1
CP002421.1_from_2009902_to_2011460_total_1559_3	EC:1.6.5.11
CP002421.1_from_2014368_to_2017889_total_3522_3	EC:1.6.5.11
CP002421.1_from_2018102_to_2020908_total_2807_5	EC:1.12.98.3;EC:1.6.5.11
CP002421.1_from_2029630_to_2031006_total_1377_2	EC:3.5.2.9
CP002421.1_from_2045812_to_2047507_total_1696_1	EC:1.11.1.6
CP002421.1_from_2064284_to_2067448_total_3165_2	EC:1.17.1.8
CP002421.1_from_2064284_to_2067448_total_3165_5	EC:2.4.1.182
CP002421.1_from_2150483_to_2153667_total_3185_1	EC:3.5.1.88
CP002421.1_from_2160710_to_2161942_total_1233_2	EC:5.3.1.28
CP002421.1_from_2212048_to_2213398_total_1351_2	EC:6.3.4.13
CP002421.1_from_2213549_to_2217364_total_3816_2	None
CP002421.1_from_2218222_to_2219599_total_1378_3	EC:1.2.1.12
CP007181.1_from_92_to_4748_total_4657_3	EC:5.6.2.2
CP007181.1_from_15815_to_33441_total_17627_4	EC:4.2.1.9
CP007181.1_from_15815_to_33441_total_17627_6	EC:6.3.4.20
CP007181.1_from_15815_to_33441_total_17627_12	EC:1.17.4.1
CP007181.1_from_15815_to_33441_total_17627_14	EC:2.1.1.148
CP007181.1_from_15815_to_33441_total_17627_15	EC:6.3.4.2
CP007181.1_from_65228_to_73568_total_8341_5	EC:2.8.1.13
CP007181.1_from_78205_to_88261_total_10057_3	None
CP007181.1_from_112752_to_122198_total_9447_9	EC:2.5.1.10
CP007181.1_from_122201_to_132497_total_10297_2	EC:6.3.2.13
CP007181.1_from_122201_to_132497_total_10297_8	EC:3.1.26.3
CP007181.1_from_144628_to_165603_total_20976_13	None
CP007181.1_from_144628_to_165603_total_20976_20	EC:2.7.7.4
CP007181.1_from_175067_to_185678_total_10612_3	EC:2.7.7.6
CP007181.1_from_218334_to_237553_total_19220_12	EC:1.1.1.49;EC:6.3.5.5
CP007181.1_from_237587_to_246714_total_9128_11	EC:3.1.3.5
CP007181.1_from_246744_to_264155_total_17412_3	EC:2.1.2.11
CP007181.1_from_246744_to_264155_total_17412_20	EC:4.1.1.20
CP007181.1_from_274315_to_283003_total_8689_9	EC:2.7.4.6
CP007181.1_from_295633_to_308595_total_12963_8	EC:3.6.1.11;EC:3.6.1.40
CP007181.1_from_320767_to_335549_total_14783_11	EC:2.5.1.78
CP007181.1_from_320767_to_335549_total_14783_12	EC:2.5.1.55
CP007181.1_from_320767_to_335549_total_14783_16	EC:6.1.1.2
CP007181.1_from_386496_to_391445_total_4950_4	EC:2.8.3.16;EC:2.8.3.19
CP007181.1_from_392979_to_400496_total_7518_8	EC:4.1.99.17
CP007181.1_from_400585_to_420879_total_20295_3	EC:2.8.4.3
CP007181.1_from_420939_to_429281_total_8343_2	EC:2.7.7.6
CP007181.1_from_455239_to_469748_total_14510_5	EC:6.3.2.6
CP007181.1_from_476145_to_485914_total_9770_3	EC:6.2.1.5
CP007181.1_from_486089_to_494646_total_8558_3	EC:2.5.1.61
CP007181.1_from_509091_to_532125_total_23035_16	EC:1.12.99.6
CP007181.1_from_549449_to_556429_total_6981_4	EC:7.3.2.1
CP007181.1_from_567516_to_569684_total_2169_2	EC:1.1.1.86
CP007181.1_from_569765_to_572602_total_2838_4	EC:2.1.1.178
CP007181.1_from_591875_to_594286_total_2412_2	EC:3.4.25.2
CP007181.1_from_591875_to_594286_total_2412_4	EC:6.3.4.5
CP007181.1_from_603275_to_608795_total_5521_4	EC:2.7.3.13
CP007181.1_from_608869_to_636990_total_28122_12	EC:2.7.1.25
CP007181.1_from_608869_to_636990_total_28122_13	EC:1.17.7.3
CP007181.1_from_608869_to_636990_total_28122_16	EC:2.7.2.1
CP007181.1_from_608869_to_636990_total_28122_30	EC:6.1.1.14
CP007181.1_from_647791_to_655517_total_7727_8	EC:2.7.7.75
CP007181.1_from_722746_to_729876_total_7131_4	EC:4.1.1.19
CP007181.1_from_722746_to_729876_total_7131_5	EC:6.1.1.21
CP007181.1_from_741598_to_753740_total_12143_2	EC:1.11.1.24
CP007181.1_from_741598_to_753740_total_12143_3	EC:1.9.6.1
CP007181.1_from_767267_to_776550_total_9284_4	EC:4.3.3.7
CP007181.1_from_776609_to_795916_total_19308_9	EC:2.3.1.157;EC:2.7.7.23
CP007181.1_from_796116_to_803257_total_7142_5	EC:3.1.3.11
CP007181.1_from_814038_to_830647_total_16610_3	EC:1.5.1.5;EC:3.5.4.9
CP007181.1_from_830655_to_844094_total_13440_10	EC:6.3.5.3
CP007181.1_from_830655_to_844094_total_13440_12	EC:2.1.2.3;EC:3.5.4.10
CP007181.1_from_891944_to_899246_total_7303_6	EC:1.17.7.4
CP007181.1_from_912099_to_924789_total_12691_7	EC:2.7.6.1
CP007181.1_from_980627_to_985046_total_4420_1	None
CP007181.1_from_992759_to_998184_total_5426_1	EC:2.1.1.170
CP007181.1_from_1046186_to_1050368_total_4183_3	EC:2.8.1.10
CP007181.1_from_1052907_to_1055200_total_2294_1	EC:3.5.1.18
CP007181.1_from_1055214_to_1087938_total_32725_4	EC:6.3.2.8
CP007181.1_from_1055214_to_1087938_total_32725_14	None
CP007181.1_from_1123820_to_1136701_total_12882_8	EC:4.2.1.135
CP007181.1_from_1123820_to_1136701_total_12882_10	EC:2.3.1.203
CP007181.1_from_1123820_to_1136701_total_12882_11	EC:2.7.8.36
CP007181.1_from_1123820_to_1136701_total_12882_12	EC:2.4.1.290
CP007181.1_from_1136741_to_1144603_total_7863_4	EC:2.4.1.292
CP007181.1_from_1136741_to_1144603_total_7863_5	EC:7.5.2.5
CP007181.1_from_1149295_to_1177804_total_28510_13	EC:5.3.1.28
CP007181.1_from_1149295_to_1177804_total_28510_14	EC:2.7.1.167;EC:2.7.7.70
CP007181.1_from_1149295_to_1177804_total_28510_32	EC:5.2.1.8
CP007181.1_from_1190099_to_1218415_total_28317_10	EC:1.1.1.94
CP007181.1_from_1190099_to_1218415_total_28317_12	EC:4.4.1.21
CP007181.1_from_1301276_to_1313693_total_12418_7	EC:4.2.1.151
CP007181.1_from_1313741_to_1316078_total_2338_2	EC:3.5.4.13
CP007181.1_from_1313741_to_1316078_total_2338_3	EC:4.2.1.115
CP007181.1_from_1316109_to_1324048_total_7940_10	EC:2.3.1.180
CP007181.1_from_1332807_to_1344349_total_11543_2	EC:2.7.7.81
CP007181.1_from_1332807_to_1344349_total_11543_3	EC:3.6.1.57
CP007181.1_from_1332807_to_1344349_total_11543_5	EC:4.3.2.10
CP007181.1_from_1332807_to_1344349_total_11543_8	EC:2.5.1.97
CP007181.1_from_1332807_to_1344349_total_11543_10	None
CP007181.1_from_1344353_to_1351235_total_6883_3	EC:2.5.1.101
CP007181.1_from_1344353_to_1351235_total_6883_4	EC:3.2.1.184
CP007181.1_from_1353032_to_1377494_total_24463_13	EC:2.3.1.234
CP007181.1_from_1380574_to_1408633_total_28060_3	EC:2.7.4.1
CP007181.1_from_1380574_to_1408633_total_28060_6	EC:3.6.4.12
CP007181.1_from_1380574_to_1408633_total_28060_8	EC:4.2.1.2
CP007181.1_from_1380574_to_1408633_total_28060_14	None
CP007181.1_from_1416227_to_1444887_total_28661_3	EC:1.11.1.6
CP007181.1_from_1416227_to_1444887_total_28661_16	EC:2.7.2.3
CP007181.1_from_1448823_to_1458076_total_9254_9	EC:2.7.7.4
CP007181.1_from_1475641_to_1492717_total_17077_1	EC:2.8.4.4
CP007181.1_from_1475641_to_1492717_total_17077_4	EC:5.4.99.27
CP007181.1_from_1500615_to_1511240_total_10626_10	None
CP007181.1_from_1520781_to_1546197_total_25417_14	EC:4.1.1.96
CP007181.1_from_1551171_to_1560237_total_9067_2	EC:5.1.1.7
CP007181.1_from_1570438_to_1580414_total_9977_2	EC:5.3.1.9
CP007181.1_from_1627100_to_1638128_total_11029_3	EC:2.7.2.8
CP007181.1_from_1627100_to_1638128_total_11029_8	EC:6.1.1.3
CP007181.1_from_1658222_to_1670678_total_12457_11	EC:4.1.99.22
CP007181.1_from_1670706_to_1673099_total_2394_1	EC:1.5.1.7
CP007181.1_from_1729953_to_1739067_total_9115_2	EC:3.5.4.16
CP007181.1_from_1743066_to_1745286_total_2221_2	EC:3.5.1.108
CP007181.1_from_1748355_to_1767015_total_18661_14	EC:3.2.2.9
CP007181.1_from_1748355_to_1767015_total_18661_24	EC:7.1.2.2
CP007181.1_from_1776903_to_1784968_total_8066_3	EC:4.2.1.11
CP007181.1_from_1785007_to_1789046_total_4040_2	EC:2.8.1.6
CP007181.1_from_1785007_to_1789046_total_4040_3	EC:5.6.2.1
CP007181.1_from_1800130_to_1813096_total_12967_6	EC:2.1.1.192
CP007181.1_from_1800130_to_1813096_total_12967_12	EC:4.2.1.33
CP007181.1_from_1800130_to_1813096_total_12967_14	EC:2.3.3.13
CP007181.1_from_1813168_to_1824267_total_11100_8	EC:2.3.1.31
CP007181.1_from_1813168_to_1824267_total_11100_13	EC:3.1.22.4
CP007182.1_from_30918_to_47861_total_16944_16	EC:3.4.19.3
CP007182.1_from_30918_to_47861_total_16944_19	EC:2.7.1.95
CP007189.1_from_1_to_1629477_total_1629477_3	EC:5.6.2.2
CP007189.1_from_1_to_1629477_total_1629477_9	EC:3.1.26.4
CP007189.1_from_1_to_1629477_total_1629477_12	EC:4.2.1.9
CP007189.1_from_1_to_1629477_total_1629477_15	EC:6.3.4.20
CP007189.1_from_1_to_1629477_total_1629477_23	EC:1.17.4.1
CP007189.1_from_1_to_1629477_total_1629477_25	EC:2.1.1.148
CP007189.1_from_1_to_1629477_total_1629477_26	EC:6.3.4.2
CP007189.1_from_1_to_1629477_total_1629477_51	EC:2.8.1.13
CP007189.1_from_1_to_1629477_total_1629477_59	EC:2.7.6.3
CP007189.1_from_1_to_1629477_total_1629477_60	EC:4.2.1.10
CP007189.1_from_1_to_1629477_total_1629477_61	None
CP007189.1_from_1_to_1629477_total_1629477_83	EC:3.2.2.27
CP007189.1_from_1_to_1629477_total_1629477_94	EC:2.7.2.11
CP007189.1_from_1_to_1629477_total_1629477_95	EC:2.1.2.9
CP007189.1_from_1_to_1629477_total_1629477_102	EC:7.1.2.2
CP007189.1_from_1_to_1629477_total_1629477_104	EC:7.1.2.2
CP007189.1_from_1_to_1629477_total_1629477_114	EC:3.2.2.9
CP007189.1_from_1_to_1629477_total_1629477_123	EC:2.1.1.177
CP007189.1_from_1_to_1629477_total_1629477_129	EC:3.5.1.108
CP007189.1_from_1_to_1629477_total_1629477_131	EC:2.7.1.39
CP007189.1_from_1_to_1629477_total_1629477_153	EC:2.1.1.193
CP007189.1_from_1_to_1629477_total_1629477_157	EC:4.3.99.3
CP007189.1_from_1_to_1629477_total_1629477_158	EC:4.1.99.22
CP007189.1_from_1_to_1629477_total_1629477_162	EC:2.5.1.75
CP007189.1_from_1_to_1629477_total_1629477_165	EC:1.15.1.1
CP007189.1_from_1_to_1629477_total_1629477_166	EC:1.5.1.7
CP007189.1_from_1_to_1629477_total_1629477_180	EC:3.5.1.88
CP007189.1_from_1_to_1629477_total_1629477_182	EC:5.2.1.8
CP007189.1_from_1_to_1629477_total_1629477_183	EC:3.5.4.16
CP007189.1_from_1_to_1629477_total_1629477_194	EC:3.6.1.27
CP007189.1_from_1_to_1629477_total_1629477_195	EC:6.1.1.3
CP007189.1_from_1_to_1629477_total_1629477_203	EC:1.2.1.38
CP007189.1_from_1_to_1629477_total_1629477_205	EC:2.7.2.8
CP007189.1_from_1_to_1629477_total_1629477_206	EC:2.6.1.11
CP007189.1_from_1_to_1629477_total_1629477_210	EC:1.17.4.1
CP007189.1_from_1_to_1629477_total_1629477_212	EC:2.4.2.10
CP007189.1_from_1_to_1629477_total_1629477_230	EC:4.6.1.17
CP007189.1_from_1_to_1629477_total_1629477_250	EC:1.17.99.6
CP007189.1_from_1_to_1629477_total_1629477_251	EC:4.2.1.59
CP007189.1_from_1_to_1629477_total_1629477_252	EC:2.3.1.129
CP007189.1_from_1_to_1629477_total_1629477_256	EC:1.1.1.49;EC:6.3.5.5
CP007189.1_from_1_to_1629477_total_1629477_258	EC:2.2.1.2
CP007189.1_from_1_to_1629477_total_1629477_259	EC:3.1.3.3
CP007189.1_from_1_to_1629477_total_1629477_265	EC:2.4.1.182
CP007189.1_from_1_to_1629477_total_1629477_272	EC:3.1.3.5
CP007189.1_from_1_to_1629477_total_1629477_275	EC:4.1.1.11
CP007189.1_from_1_to_1629477_total_1629477_277	EC:2.1.2.11
CP007189.1_from_1_to_1629477_total_1629477_286	EC:2.6.1.62
CP007189.1_from_1_to_1629477_total_1629477_287	EC:6.3.3.3
CP007189.1_from_1_to_1629477_total_1629477_291	EC:3.1.1.29
CP007189.1_from_1_to_1629477_total_1629477_293	EC:4.1.1.20
CP007189.1_from_1_to_1629477_total_1629477_296	EC:2.6.1.9
CP007189.1_from_1_to_1629477_total_1629477_300	EC:2.2.1.7
CP007189.1_from_1_to_1629477_total_1629477_303	EC:2.1.1.163;EC:2.1.1.201
CP007189.1_from_1_to_1629477_total_1629477_305	EC:2.6.1.52
CP007189.1_from_1_to_1629477_total_1629477_307	EC:2.3.1.180
CP007189.1_from_1_to_1629477_total_1629477_308	EC:2.3.1.274
CP007189.1_from_1_to_1629477_total_1629477_311	EC:2.7.4.6
CP007189.1_from_1_to_1629477_total_1629477_317	EC:2.7.7.7
CP007189.1_from_1_to_1629477_total_1629477_325	EC:5.3.1.24
CP007189.1_from_1_to_1629477_total_1629477_326	EC:4.2.1.20
CP007189.1_from_1_to_1629477_total_1629477_335	EC:2.3.1.275
CP007189.1_from_1_to_1629477_total_1629477_338	EC:3.4.23.36
CP007189.1_from_1_to_1629477_total_1629477_357	EC:4.1.1.23
CP007189.1_from_1_to_1629477_total_1629477_359	EC:2.5.1.78
CP007189.1_from_1_to_1629477_total_1629477_360	EC:2.5.1.55
CP007189.1_from_1_to_1629477_total_1629477_364	EC:6.1.1.2
CP007189.1_from_1_to_1629477_total_1629477_365	EC:6.1.1.11
CP007189.1_from_1_to_1629477_total_1629477_369	EC:1.1.5.4
CP007189.1_from_1_to_1629477_total_1629477_370	EC:2.7.1.33
CP007189.1_from_1_to_1629477_total_1629477_377	EC:6.1.1.6
CP007189.1_from_1_to_1629477_total_1629477_378	EC:2.1.2.1
CP007189.1_from_1_to_1629477_total_1629477_383	EC:2.5.1.145
CP007189.1_from_1_to_1629477_total_1629477_407	EC:6.3.2.9
CP007189.1_from_1_to_1629477_total_1629477_408	EC:2.7.8.13
CP007189.1_from_1_to_1629477_total_1629477_409	EC:5.4.2.12
CP007189.1_from_1_to_1629477_total_1629477_415	EC:3.5.99.2
CP007189.1_from_1_to_1629477_total_1629477_418	EC:2.1.3.15
CP007189.1_from_1_to_1629477_total_1629477_431	EC:2.8.4.3
CP007189.1_from_1_to_1629477_total_1629477_452	EC:2.7.7.6
CP007189.1_from_1_to_1629477_total_1629477_470	EC:6.1.1.7
CP007189.1_from_1_to_1629477_total_1629477_476	EC:6.3.2.6
CP007189.1_from_1_to_1629477_total_1629477_478	EC:3.5.1.2;EC:6.3.5.3
CP007189.1_from_1_to_1629477_total_1629477_493	EC:1.1.1.37
CP007189.1_from_1_to_1629477_total_1629477_494	EC:6.2.1.5
CP007189.1_from_1_to_1629477_total_1629477_503	EC:1.2.1.70
CP007189.1_from_1_to_1629477_total_1629477_506	EC:2.5.1.61
CP007189.1_from_1_to_1629477_total_1629477_519	EC:1.2.1.41
CP007189.1_from_1_to_1629477_total_1629477_532	EC:4.1.99.12
CP007189.1_from_1_to_1629477_total_1629477_545	EC:2.5.1.15
CP007189.1_from_1_to_1629477_total_1629477_546	EC:6.5.1.2
CP007189.1_from_1_to_1629477_total_1629477_556	EC:5.2.1.8
CP007189.1_from_1_to_1629477_total_1629477_563	EC:1.8.1.8
CP007189.1_from_1_to_1629477_total_1629477_572	EC:1.16.3.2
CP007189.1_from_1_to_1629477_total_1629477_576	EC:7.3.2.1
CP007189.1_from_1_to_1629477_total_1629477_589	EC:1.1.1.86
CP007189.1_from_1_to_1629477_total_1629477_594	EC:1.8.4.11
CP007189.1_from_1_to_1629477_total_1629477_596	EC:2.7.4.3
CP007189.1_from_1_to_1629477_total_1629477_597	EC:6.1.1.23
CP007189.1_from_1_to_1629477_total_1629477_598	EC:2.7.1.23
