sequence_ID	prediction
AP009240.1_from_8_to_4887510_total_4887503_1830	EC:3.1.11.2
AP009240.1_from_8_to_4887510_total_4887503_1838	EC:2.8.1.1
AP009240.1_from_8_to_4887510_total_4887503_1840	EC:3.6.1.65
AP009240.1_from_8_to_4887510_total_4887503_1842	EC:1.4.1.4
AP009240.1_from_8_to_4887510_total_4887503_1844	EC:5.6.2.1
AP009240.1_from_8_to_4887510_total_4887503_1848	EC:3.5.1.1
AP009240.1_from_8_to_4887510_total_4887503_1849	EC:3.5.1.19
AP009240.1_from_8_to_4887510_total_4887503_1859	EC:1.8.4.12
AP009240.1_from_8_to_4887510_total_4887503_1860	EC:1.2.1.12
AP009240.1_from_8_to_4887510_total_4887503_1861	EC:5.1.3.15
AP009240.1_from_8_to_4887510_total_4887503_1866	EC:2.7.7.65
AP009240.1_from_8_to_4887510_total_4887503_1867	EC:2.7.7.65
AP009240.1_from_8_to_4887510_total_4887503_1874	EC:2.7.7.65
AP009240.1_from_8_to_4887510_total_4887503_1881	EC:1.1.1.83
AP009240.1_from_8_to_4887510_total_4887503_1883	EC:1.14.13.239
AP009240.1_from_8_to_4887510_total_4887503_1884	EC:1.14.13.239
AP009240.1_from_8_to_4887510_total_4887503_1885	EC:3.1.13.5
AP009240.1_from_8_to_4887510_total_4887503_1886	EC:6.2.1.3
AP009240.1_from_8_to_4887510_total_4887503_1889	EC:3.6.4.12
AP009240.1_from_8_to_4887510_total_4887503_1893	EC:2.6.1.85
AP009240.1_from_8_to_4887510_total_4887503_1895	EC:4.3.1.17
AP009240.1_from_8_to_4887510_total_4887503_1896	EC:3.1.4.52
AP009240.1_from_8_to_4887510_total_4887503_1898	EC:2.7.1.191
AP009240.1_from_8_to_4887510_total_4887503_1903	EC:2.1.1.187
AP009240.1_from_8_to_4887510_total_4887503_1910	EC:3.4.21.102
AP009240.1_from_8_to_4887510_total_4887503_1912	EC:1.8.4.14
AP009240.1_from_8_to_4887510_total_4887503_1918	EC:3.1.3.16
AP009240.1_from_8_to_4887510_total_4887503_1922	EC:2.7.7.7
AP009240.1_from_8_to_4887510_total_4887503_1925	EC:3.4.21.83
AP009240.1_from_8_to_4887510_total_4887503_1931	EC:4.1.2.14;EC:4.1.3.16
AP009240.1_from_8_to_4887510_total_4887503_1932	EC:4.2.1.12
AP009240.1_from_8_to_4887510_total_4887503_1933	EC:1.1.1.49
AP009240.1_from_8_to_4887510_total_4887503_1935	EC:2.7.1.40
AP009240.1_from_8_to_4887510_total_4887503_1936	EC:2.3.1.243
AP009240.1_from_8_to_4887510_total_4887503_1970	EC:3.1.21.4;EC:3.6.4.-;EC:3.6.4.12
AP009240.1_from_8_to_4887510_total_4887503_2021	EC:2.1.1.80
AP009240.1_from_8_to_4887510_total_4887503_2025	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2031	EC:2.4.1.15
AP009240.1_from_8_to_4887510_total_4887503_2032	EC:3.1.3.12
AP009240.1_from_8_to_4887510_total_4887503_2034	EC:7.5.2.12
AP009240.1_from_8_to_4887510_total_4887503_2038	EC:1.16.3.2
AP009240.1_from_8_to_4887510_total_4887503_2042	EC:2.7.8.5
AP009240.1_from_8_to_4887510_total_4887503_2049	EC:4.4.1.15
AP009240.1_from_8_to_4887510_total_4887503_2057	EC:3.2.1.1
AP009240.1_from_8_to_4887510_total_4887503_2089	EC:2.1.1.37
AP009240.1_from_8_to_4887510_total_4887503_2095	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2150	EC:3.6.4.12
AP009240.1_from_8_to_4887510_total_4887503_2171	EC:3.2.2.4
AP009240.1_from_8_to_4887510_total_4887503_2180	EC:2.7.1.156;EC:2.7.7.62
AP009240.1_from_8_to_4887510_total_4887503_2184	EC:3.4.16.4
AP009240.1_from_8_to_4887510_total_4887503_2185	EC:3.1.11.1
AP009240.1_from_8_to_4887510_total_4887503_2193	EC:2.4.2.17
AP009240.1_from_8_to_4887510_total_4887503_2196	EC:3.1.3.15;EC:4.2.1.19
AP009240.1_from_8_to_4887510_total_4887503_2198	EC:5.3.1.16
AP009240.1_from_8_to_4887510_total_4887503_2199	EC:4.3.2.10
AP009240.1_from_8_to_4887510_total_4887503_2200	EC:3.5.4.19;EC:3.6.1.31
AP009240.1_from_8_to_4887510_total_4887503_2202	EC:1.1.1.22
AP009240.1_from_8_to_4887510_total_4887503_2227	EC:4.2.1.47
AP009240.1_from_8_to_4887510_total_4887503_2235	EC:3.1.3.48
AP009240.1_from_8_to_4887510_total_4887503_2240	EC:3.5.4.13
AP009240.1_from_8_to_4887510_total_4887503_2242	EC:2.7.7.65
AP009240.1_from_8_to_4887510_total_4887503_2243	EC:3.2.2.21
AP009240.1_from_8_to_4887510_total_4887503_2246	EC:3.1.3.16
AP009240.1_from_8_to_4887510_total_4887503_2252	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2261	EC:1.1.1.251
AP009240.1_from_8_to_4887510_total_4887503_2266	EC:4.1.2.40
AP009240.1_from_8_to_4887510_total_4887503_2267	EC:4.1.2.13
AP009240.1_from_8_to_4887510_total_4887503_2273	EC:2.7.1.49;EC:2.7.4.7
AP009240.1_from_8_to_4887510_total_4887503_2295	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2302	EC:3.2.1.21
AP009240.1_from_8_to_4887510_total_4887503_2303	EC:1.1.1.28;EC:1.1.5.12
AP009240.1_from_8_to_4887510_total_4887503_2312	EC:3.5.4.5
AP009240.1_from_8_to_4887510_total_4887503_2315	EC:1.3.1.1
AP009240.1_from_8_to_4887510_total_4887503_2318	EC:7.5.2.11
AP009240.1_from_8_to_4887510_total_4887503_2322	EC:3.5.4.16
AP009240.1_from_8_to_4887510_total_4887503_2323	EC:3.1.2.12
AP009240.1_from_8_to_4887510_total_4887503_2329	EC:2.7.1.83
AP009240.1_from_8_to_4887510_total_4887503_2334	EC:4.2.1.70
AP009240.1_from_8_to_4887510_total_4887503_2335	EC:2.7.1.83
AP009240.1_from_8_to_4887510_total_4887503_2336	EC:2.7.1.69
AP009240.1_from_8_to_4887510_total_4887503_2337	EC:2.7.1.56
AP009240.1_from_8_to_4887510_total_4887503_2343	EC:2.7.4.29
AP009240.1_from_8_to_4887510_total_4887503_2344	EC:3.4.17.13
AP009240.1_from_8_to_4887510_total_4887503_2345	EC:3.1.4.52
AP009240.1_from_8_to_4887510_total_4887503_2352	EC:5.4.99.19
AP009240.1_from_8_to_4887510_total_4887503_2353	EC:3.6.4.12
AP009240.1_from_8_to_4887510_total_4887503_2366	EC:7.6.2.5
AP009240.1_from_8_to_4887510_total_4887503_2371	EC:1.9.6.1
AP009240.1_from_8_to_4887510_total_4887503_2374	EC:1.1.5.4
AP009240.1_from_8_to_4887510_total_4887503_2376	EC:1.14.11.33
AP009240.1_from_8_to_4887510_total_4887503_2377	EC:2.1.1.63
AP009240.1_from_8_to_4887510_total_4887503_2378	EC:2.7.1.180
AP009240.1_from_8_to_4887510_total_4887503_2392	EC:1.17.4.1
AP009240.1_from_8_to_4887510_total_4887503_2396	EC:3.1.4.46
AP009240.1_from_8_to_4887510_total_4887503_2398	EC:1.1.5.3
AP009240.1_from_8_to_4887510_total_4887503_2405	EC:3.6.1.12;EC:3.6.1.23;EC:3.6.1.9
AP009240.1_from_8_to_4887510_total_4887503_2407	EC:2.6.1.87
AP009240.1_from_8_to_4887510_total_4887503_2411	EC:2.4.2.43
AP009240.1_from_8_to_4887510_total_4887503_2415	EC:6.2.1.26
AP009240.1_from_8_to_4887510_total_4887503_2417	EC:4.1.3.36
AP009240.1_from_8_to_4887510_total_4887503_2420	EC:5.4.4.2
AP009240.1_from_8_to_4887510_total_4887503_2440	EC:2.6.1.1;EC:2.6.1.2
AP009240.1_from_8_to_4887510_total_4887503_2443	EC:3.1.3.23
AP009240.1_from_8_to_4887510_total_4887503_2451	EC:2.5.1.18
AP009240.1_from_8_to_4887510_total_4887503_2517	EC:2.5.1.129
AP009240.1_from_8_to_4887510_total_4887503_2518	EC:2.4.2.14
AP009240.1_from_8_to_4887510_total_4887503_2521	EC:6.3.2.12;EC:6.3.2.17
AP009240.1_from_8_to_4887510_total_4887503_2524	EC:5.4.99.12
AP009240.1_from_8_to_4887510_total_4887503_2529	EC:2.3.1.41
AP009240.1_from_8_to_4887510_total_4887503_2535	EC:4.2.3.5
AP009240.1_from_8_to_4887510_total_4887503_2547	EC:1.1.1.35;EC:4.2.1.17;EC:5.1.2.3
AP009240.1_from_8_to_4887510_total_4887503_2555	EC:2.7.1.4;EC:2.7.1.92
AP009240.1_from_8_to_4887510_total_4887503_2556	EC:3.2.1.26
AP009240.1_from_8_to_4887510_total_4887503_2562	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2563	EC:2.8.3.19
AP009240.1_from_8_to_4887510_total_4887503_2565	EC:4.1.1.8
AP009240.1_from_8_to_4887510_total_4887503_2570	EC:2.3.1.242
AP009240.1_from_8_to_4887510_total_4887503_2571	EC:2.6.1.2
AP009240.1_from_8_to_4887510_total_4887503_2572	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2575	EC:2.7.1.202;EC:2.7.3.9
AP009240.1_from_8_to_4887510_total_4887503_2579	EC:2.7.1.191;EC:2.7.1.69
AP009240.1_from_8_to_4887510_total_4887503_2580	EC:2.7.1.2
AP009240.1_from_8_to_4887510_total_4887503_2585	EC:3.1.4.52
AP009240.1_from_8_to_4887510_total_4887503_2591	EC:2.4.2.1
AP009240.1_from_8_to_4887510_total_4887503_2599	EC:2.5.1.47
AP009240.1_from_8_to_4887510_total_4887503_2601	EC:2.7.3.9
AP009240.1_from_8_to_4887510_total_4887503_2605	EC:2.5.1.47
AP009240.1_from_8_to_4887510_total_4887503_2606	EC:7.3.2.3
AP009240.1_from_8_to_4887510_total_4887503_2612	EC:4.2.1.126
AP009240.1_from_8_to_4887510_total_4887503_2613	EC:2.7.1.69
AP009240.1_from_8_to_4887510_total_4887503_2619	EC:3.5.1.28
AP009240.1_from_8_to_4887510_total_4887503_2634	EC:2.5.1.17
AP009240.1_from_8_to_4887510_total_4887503_2638	EC:1.1.1.40
AP009240.1_from_8_to_4887510_total_4887503_2639	EC:2.2.1.2
AP009240.1_from_8_to_4887510_total_4887503_2640	EC:2.2.1.1
AP009240.1_from_8_to_4887510_total_4887503_2644	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2650	EC:2.3.1.193
AP009240.1_from_8_to_4887510_total_4887503_2654	EC:6.3.2.6
AP009240.1_from_8_to_4887510_total_4887503_2656	EC:4.3.3.7
AP009240.1_from_8_to_4887510_total_4887503_2658	EC:1.11.1.15
AP009240.1_from_8_to_4887510_total_4887503_2662	EC:1.6.5.11
AP009240.1_from_8_to_4887510_total_4887503_2677	EC:2.4.2.9
AP009240.1_from_8_to_4887510_total_4887503_2679	EC:2.1.2.2
AP009240.1_from_8_to_4887510_total_4887503_2680	EC:2.7.4.1
AP009240.1_from_8_to_4887510_total_4887503_2681	EC:3.6.1.11
AP009240.1_from_8_to_4887510_total_4887503_2682	EC:3.1.4.52
AP009240.1_from_8_to_4887510_total_4887503_2686	EC:6.3.5.2
AP009240.1_from_8_to_4887510_total_4887503_2687	EC:1.1.1.205
AP009240.1_from_8_to_4887510_total_4887503_2696	EC:2.1.1.192
AP009240.1_from_8_to_4887510_total_4887503_2698	EC:2.4.1.129
AP009240.1_from_8_to_4887510_total_4887503_2700	EC:2.8.1.2
AP009240.1_from_8_to_4887510_total_4887503_2712	EC:3.1.3.25
AP009240.1_from_8_to_4887510_total_4887503_2717	EC:1.14.12.19
AP009240.1_from_8_to_4887510_total_4887503_2718	EC:1.14.12.19
AP009240.1_from_8_to_4887510_total_4887503_2720	EC:1.3.1.87
AP009240.1_from_8_to_4887510_total_4887503_2731	EC:1.14.12.17
AP009240.1_from_8_to_4887510_total_4887503_2737	EC:4.2.2.n1
AP009240.1_from_8_to_4887510_total_4887503_2738	EC:3.5.4.33
AP009240.1_from_8_to_4887510_total_4887503_2739	EC:3.1.3.27
AP009240.1_from_8_to_4887510_total_4887503_2742	EC:2.7.8.7
AP009240.1_from_8_to_4887510_total_4887503_2743	EC:2.6.99.2
AP009240.1_from_8_to_4887510_total_4887503_2747	EC:3.4.21.89
AP009240.1_from_8_to_4887510_total_4887503_2753	EC:1.4.3.16
AP009240.1_from_8_to_4887510_total_4887503_2754	EC:2.1.1.223
AP009240.1_from_8_to_4887510_total_4887503_2755	EC:3.6.4.13
AP009240.1_from_8_to_4887510_total_4887503_2761	EC:1.8.1.8
AP009240.1_from_8_to_4887510_total_4887503_2764	EC:2.7.8.8
AP009240.1_from_8_to_4887510_total_4887503_2770	EC:5.4.99.23
AP009240.1_from_8_to_4887510_total_4887503_2773	EC:4.2.1.51;EC:5.4.99.5
AP009240.1_from_8_to_4887510_total_4887503_2774	EC:1.3.1.12;EC:5.4.99.5
AP009240.1_from_8_to_4887510_total_4887503_2775	EC:2.5.1.54
AP009240.1_from_8_to_4887510_total_4887503_2778	EC:2.7.7.65
AP009240.1_from_8_to_4887510_total_4887503_2788	EC:2.7.1.23
AP009240.1_from_8_to_4887510_total_4887503_2802	EC:1.1.5.13
AP009240.1_from_8_to_4887510_total_4887503_2803	EC:1.2.1.16;EC:1.2.1.79
AP009240.1_from_8_to_4887510_total_4887503_2804	EC:2.6.1.19
AP009240.1_from_8_to_4887510_total_4887503_2817	EC:1.17.4.1
AP009240.1_from_8_to_4887510_total_4887503_2818	EC:1.17.4.1
AP009240.1_from_8_to_4887510_total_4887503_2828	EC:4.4.1.21
AP009240.1_from_8_to_4887510_total_4887503_2829	EC:6.3.2.2
AP009240.1_from_8_to_4887510_total_4887503_2837	EC:3.5.1.42
AP009240.1_from_8_to_4887510_total_4887503_2838	EC:4.2.2.n1
AP009240.1_from_8_to_4887510_total_4887503_2840	EC:2.7.1.69
AP009240.1_from_8_to_4887510_total_4887503_2842	EC:1.1.1.140
AP009240.1_from_8_to_4887510_total_4887503_2845	EC:5.3.1.13
AP009240.1_from_8_to_4887510_total_4887503_2853	EC:3.2.1.86
AP009240.1_from_8_to_4887510_total_4887503_2854	EC:3.4.23.51
AP009240.1_from_8_to_4887510_total_4887503_2871	EC:3.1.3.16
AP009240.1_from_8_to_4887510_total_4887503_2873	EC:1.1.1.60
AP009240.1_from_8_to_4887510_total_4887503_2876	EC:5.3.1.22
AP009240.1_from_8_to_4887510_total_4887503_2884	EC:2.1.1.77
AP009240.1_from_8_to_4887510_total_4887503_2885	EC:3.1.3.5;EC:3.1.3.6;EC:3.6.1.11
AP009240.1_from_8_to_4887510_total_4887503_2888	EC:2.7.7.60
AP009240.1_from_8_to_4887510_total_4887503_2893	EC:2.7.7.4
AP009240.1_from_8_to_4887510_total_4887503_2906	EC:1.8.1.2
AP009240.1_from_8_to_4887510_total_4887503_2907	EC:4.1.2.50
AP009240.1_from_8_to_4887510_total_4887503_2919	EC:4.3.99.3
AP009240.1_from_8_to_4887510_total_4887503_2924	EC:3.6.1.9
AP009240.1_from_8_to_4887510_total_4887503_2927	EC:2.7.6.5
AP009240.1_from_8_to_4887510_total_4887503_2928	EC:2.1.1.190
AP009240.1_from_8_to_4887510_total_4887503_2929	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_2930	EC:4.2.1.40
AP009240.1_from_8_to_4887510_total_4887503_2934	EC:5.4.99.26
AP009240.1_from_8_to_4887510_total_4887503_2938	EC:3.2.2.4
AP009240.1_from_8_to_4887510_total_4887503_2940	EC:4.3.1.17
AP009240.1_from_8_to_4887510_total_4887503_2942	EC:1.1.1.77
AP009240.1_from_8_to_4887510_total_4887503_2943	EC:4.1.2.17
AP009240.1_from_8_to_4887510_total_4887503_2945	EC:5.3.1.25
AP009240.1_from_8_to_4887510_total_4887503_2946	EC:2.7.1.51
AP009240.1_from_8_to_4887510_total_4887503_2953	EC:2.8.1.7
AP009240.1_from_8_to_4887510_total_4887503_2956	EC:4.2.2.n1
AP009240.1_from_8_to_4887510_total_4887503_2957	EC:3.5.1.28
AP009240.1_from_8_to_4887510_total_4887503_2959	EC:3.1.11.5
AP009240.1_from_8_to_4887510_total_4887503_2960	EC:3.1.11.5;EC:3.6.4.12
AP009240.1_from_8_to_4887510_total_4887503_2962	EC:3.1.11.5
AP009240.1_from_8_to_4887510_total_4887503_2968	EC:2.7.3.9
AP009240.1_from_8_to_4887510_total_4887503_2978	EC:4.1.1.20
AP009240.1_from_8_to_4887510_total_4887503_2982	EC:1.1.1.127
AP009240.1_from_8_to_4887510_total_4887503_2984	EC:2.3.1.9
AP009240.1_from_8_to_4887510_total_4887503_3016	EC:1.17.1.4;EC:1.17.1.5
AP009240.1_from_8_to_4887510_total_4887503_3019	EC:4.3.1.15
AP009240.1_from_8_to_4887510_total_4887503_3025	EC:2.7.7.76
AP009240.1_from_8_to_4887510_total_4887503_3031	EC:3.5.4.3
AP009240.1_from_8_to_4887510_total_4887503_3037	EC:6.1.1.6
AP009240.1_from_8_to_4887510_total_4887503_3047	EC:3.2.1.86
AP009240.1_from_8_to_4887510_total_4887503_3049	EC:1.4.4.2
AP009240.1_from_8_to_4887510_total_4887503_3054	EC:3.4.11.9
AP009240.1_from_8_to_4887510_total_4887503_3058	EC:1.1.1.399;EC:1.1.1.95
AP009240.1_from_8_to_4887510_total_4887503_3061	EC:5.4.99.2
AP009240.1_from_8_to_4887510_total_4887503_3070	EC:4.1.2.13
AP009240.1_from_8_to_4887510_total_4887503_3072	EC:1.2.1.72
AP009240.1_from_8_to_4887510_total_4887503_3080	EC:3.1.3.11
AP009240.1_from_8_to_4887510_total_4887503_3082	EC:2.7.1.197
AP009240.1_from_8_to_4887510_total_4887503_3084	EC:2.2.1.1
AP009240.1_from_8_to_4887510_total_4887503_3088	EC:4.1.1.19
AP009240.1_from_8_to_4887510_total_4887503_3089	EC:2.5.1.6
AP009240.1_from_8_to_4887510_total_4887503_3092	EC:3.1.21.1
AP009240.1_from_8_to_4887510_total_4887503_3093	EC:2.1.1.193
AP009240.1_from_8_to_4887510_total_4887503_3094	EC:6.3.2.3
AP009240.1_from_8_to_4887510_total_4887503_3101	EC:3.6.1.66
AP009240.1_from_8_to_4887510_total_4887503_3104	EC:3.5.1.1
AP009240.1_from_8_to_4887510_total_4887503_3107	EC:2.1.1.33
AP009240.1_from_8_to_4887510_total_4887503_3108	EC:3.2.2.31
AP009240.1_from_8_to_4887510_total_4887503_3112	EC:4.1.1.17
AP009240.1_from_8_to_4887510_total_4887503_3130	EC:2.3.3.9
AP009240.1_from_8_to_4887510_total_4887503_3150	EC:3.5.1.78;EC:6.3.1.8
AP009240.1_from_8_to_4887510_total_4887503_3156	EC:1.12.99.6
AP009240.1_from_8_to_4887510_total_4887503_3159	EC:1.12.99.6
AP009240.1_from_8_to_4887510_total_4887503_3167	EC:4.4.1.8
AP009240.1_from_8_to_4887510_total_4887503_3171	EC:1.1.1.274
AP009240.1_from_8_to_4887510_total_4887503_3177	EC:5.6.2.2
AP009240.1_from_8_to_4887510_total_4887503_3181	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_3185	EC:5.6.2.2
AP009240.1_from_8_to_4887510_total_4887503_3187	EC:3.1.4.53
AP009240.1_from_8_to_4887510_total_4887503_3189	EC:3.6.1.13
AP009240.1_from_8_to_4887510_total_4887503_3193	EC:1.13.11.29
AP009240.1_from_8_to_4887510_total_4887503_3205	EC:2.7.1.167;EC:2.7.7.70
AP009240.1_from_8_to_4887510_total_4887503_3207	EC:3.6.1.25;EC:4.6.1.1
AP009240.1_from_8_to_4887510_total_4887503_3211	EC:4.1.2.25
AP009240.1_from_8_to_4887510_total_4887503_3212	EC:2.3.1.15;EC:2.3.1.n5
AP009240.1_from_8_to_4887510_total_4887503_3222	EC:1.16.1.9
AP009240.1_from_8_to_4887510_total_4887503_3228	EC:3.2.1.23
AP009240.1_from_8_to_4887510_total_4887503_3233	EC:1.3.1.34
AP009240.1_from_8_to_4887510_total_4887503_3243	EC:4.2.1.42;EC:4.2.1.7
AP009240.1_from_8_to_4887510_total_4887503_3258	EC:2.5.1.18
AP009240.1_from_8_to_4887510_total_4887503_3266	EC:4.3.1.17
AP009240.1_from_8_to_4887510_total_4887503_3268	EC:2.3.1.54
AP009240.1_from_8_to_4887510_total_4887503_3269	EC:2.7.2.15
AP009240.1_from_8_to_4887510_total_4887503_3275	EC:2.7.1.31
AP009240.1_from_8_to_4887510_total_4887503_3276	EC:1.1.1.60
AP009240.1_from_8_to_4887510_total_4887503_3279	EC:4.2.1.42
AP009240.1_from_8_to_4887510_total_4887503_3290	EC:4.1.2.40
AP009240.1_from_8_to_4887510_total_4887503_3299	EC:2.1.1.198
AP009240.1_from_8_to_4887510_total_4887503_3306	EC:3.5.1.124
AP009240.1_from_8_to_4887510_total_4887503_3328	EC:2.5.1.15
AP009240.1_from_8_to_4887510_total_4887503_3333	EC:3.4.16.4
AP009240.1_from_8_to_4887510_total_4887503_3338	EC:2.5.1.90
AP009240.1_from_8_to_4887510_total_4887503_3359	EC:2.4.1.129
AP009240.1_from_8_to_4887510_total_4887503_3361	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_3364	EC:1.4.1.13
AP009240.1_from_8_to_4887510_total_4887503_3367	EC:2.7.1.60
AP009240.1_from_8_to_4887510_total_4887503_3379	EC:3.4.21.107
AP009240.1_from_8_to_4887510_total_4887503_3380	EC:3.4.21.107
AP009240.1_from_8_to_4887510_total_4887503_3381	EC:1.1.1.37
AP009240.1_from_8_to_4887510_total_4887503_3396	EC:1.3.1.84;EC:1.3.1.95
AP009240.1_from_8_to_4887510_total_4887503_3398	EC:6.3.4.14;EC:6.4.1.2
AP009240.1_from_8_to_4887510_total_4887503_3404	EC:2.1.1.72
AP009240.1_from_8_to_4887510_total_4887503_3423	EC:2.1.2.9
AP009240.1_from_8_to_4887510_total_4887503_3458	EC:1.16.3.1
AP009240.1_from_8_to_4887510_total_4887503_3470	EC:5.2.1.8
AP009240.1_from_8_to_4887510_total_4887503_3473	EC:1.6.5.2
AP009240.1_from_8_to_4887510_total_4887503_3477	EC:2.7.1.19
AP009240.1_from_8_to_4887510_total_4887503_3482	EC:2.6.1.85;EC:4.1.3.27
AP009240.1_from_8_to_4887510_total_4887503_3483	EC:2.7.7.n1
AP009240.1_from_8_to_4887510_total_4887503_3486	EC:1.7.1.4
AP009240.1_from_8_to_4887510_total_4887503_3487	EC:1.7.1.4
AP009240.1_from_8_to_4887510_total_4887503_3489	EC:1.3.1.76;EC:2.1.1.107;EC:4.99.1.4
AP009240.1_from_8_to_4887510_total_4887503_3493	EC:5.1.3.41
AP009240.1_from_8_to_4887510_total_4887503_3494	EC:2.7.1.218
AP009240.1_from_8_to_4887510_total_4887503_3505	EC:3.1.3.18
AP009240.1_from_8_to_4887510_total_4887503_3506	EC:5.1.3.1
AP009240.1_from_8_to_4887510_total_4887503_3507	EC:2.1.1.72
AP009240.1_from_8_to_4887510_total_4887503_3510	EC:2.7.1.71
AP009240.1_from_8_to_4887510_total_4887503_3516	EC:2.4.1.129;EC:3.4.16.4
AP009240.1_from_8_to_4887510_total_4887503_3519	EC:3.1.3.5
AP009240.1_from_8_to_4887510_total_4887503_3526	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_3535	EC:3.1.1.85
AP009240.1_from_8_to_4887510_total_4887503_3539	EC:2.4.1.25
AP009240.1_from_8_to_4887510_total_4887503_3540	EC:2.4.1.1
AP009240.1_from_8_to_4887510_total_4887503_3548	EC:1.1.5.3
AP009240.1_from_8_to_4887510_total_4887503_3553	EC:2.4.1.1
AP009240.1_from_8_to_4887510_total_4887503_3555	EC:2.7.7.27
AP009240.1_from_8_to_4887510_total_4887503_3556	EC:3.2.1.196
AP009240.1_from_8_to_4887510_total_4887503_3561	EC:2.7.1.12
AP009240.1_from_8_to_4887510_total_4887503_3563	EC:1.13.11.24
AP009240.1_from_8_to_4887510_total_4887503_3565	EC:2.3.1.183
AP009240.1_from_8_to_4887510_total_4887503_3569	EC:2.3.2.2
AP009240.1_from_8_to_4887510_total_4887503_3571	EC:3.1.4.46
AP009240.1_from_8_to_4887510_total_4887503_3572	EC:7.6.2.10
AP009240.1_from_8_to_4887510_total_4887503_3587	EC:2.1.1.171
AP009240.1_from_8_to_4887510_total_4887503_3591	EC:3.6.3.3;EC:3.6.3.5
AP009240.1_from_8_to_4887510_total_4887503_3597	EC:2.7.8.7
AP009240.1_from_8_to_4887510_total_4887503_3601	EC:7.2.2.11
AP009240.1_from_8_to_4887510_total_4887503_3602	EC:7.2.2.11
AP009240.1_from_8_to_4887510_total_4887503_3618	EC:3.4.24.70
AP009240.1_from_8_to_4887510_total_4887503_3619	EC:2.1.1.266
AP009240.1_from_8_to_4887510_total_4887503_3641	EC:1.11.1.5
AP009240.1_from_8_to_4887510_total_4887503_3642	EC:3.2.1.28
AP009240.1_from_8_to_4887510_total_4887503_3648	EC:3.1.4.52
AP009240.1_from_8_to_4887510_total_4887503_3652	EC:2.7.7.65;EC:3.1.4.52
AP009240.1_from_8_to_4887510_total_4887503_3669	EC:2.7.8.42
AP009240.1_from_8_to_4887510_total_4887503_3672	EC:3.2.2.20
AP009240.1_from_8_to_4887510_total_4887503_3676	EC:1.1.1.79;EC:1.1.1.81
AP009240.1_from_8_to_4887510_total_4887503_3681	EC:6.1.1.14
AP009240.1_from_8_to_4887510_total_4887503_3687	EC:2.7.1.17
AP009240.1_from_8_to_4887510_total_4887503_3688	EC:5.3.1.5
AP009240.1_from_8_to_4887510_total_4887503_3695	EC:3.2.1.1
AP009240.1_from_8_to_4887510_total_4887503_3696	EC:2.6.1.66
AP009240.1_from_8_to_4887510_total_4887503_3704	EC:2.7.1.53
AP009240.1_from_8_to_4887510_total_4887503_3706	EC:5.1.3.22
AP009240.1_from_8_to_4887510_total_4887503_3707	EC:5.1.3.4
AP009240.1_from_8_to_4887510_total_4887503_3713	EC:1.1.1.103
AP009240.1_from_8_to_4887510_total_4887503_3725	EC:2.7.1.197
AP009240.1_from_8_to_4887510_total_4887503_3726	EC:1.1.1.17
AP009240.1_from_8_to_4887510_total_4887503_3735	EC:2.1.1.207
AP009240.1_from_8_to_4887510_total_4887503_3736	EC:2.3.1.30
AP009240.1_from_8_to_4887510_total_4887503_3748	EC:5.1.3.20
AP009240.1_from_8_to_4887510_total_4887503_3755	EC:2.4.1.44
AP009240.1_from_8_to_4887510_total_4887503_3759	EC:2.4.99.12
AP009240.1_from_8_to_4887510_total_4887503_3765	EC:4.1.1.36;EC:6.3.2.5
AP009240.1_from_8_to_4887510_total_4887503_3768	EC:2.4.2.10
AP009240.1_from_8_to_4887510_total_4887503_3773	EC:6.5.1.2
AP009240.1_from_8_to_4887510_total_4887503_3774	EC:2.7.4.8
AP009240.1_from_8_to_4887510_total_4887503_3775	EC:2.7.7.6
AP009240.1_from_8_to_4887510_total_4887503_3776	EC:3.1.7.2
AP009240.1_from_8_to_4887510_total_4887503_3777	EC:2.1.1.34
AP009240.1_from_8_to_4887510_total_4887503_3795	EC:2.7.13.3
AP009240.1_from_8_to_4887510_total_4887503_3797	EC:2.2.1.6
AP009240.1_from_8_to_4887510_total_4887503_3798	EC:2.2.1.6
AP009240.1_from_8_to_4887510_total_4887503_3807	EC:3.2.1.122
AP009240.1_from_8_to_4887510_total_4887503_3820	EC:2.7.1.58
AP009240.1_from_8_to_4887510_total_4887503_3823	EC:3.1.3.23
AP009240.1_from_8_to_4887510_total_4887503_3825	EC:5.6.2.2
AP009240.1_from_8_to_4887510_total_4887503_3829	EC:3.1.26.5
AP009240.1_from_8_to_4887510_total_4887503_3832	EC:4.1.99.1
AP009240.1_from_8_to_4887510_total_4887503_3837	EC:1.7.1.6
