sequence_ID	prediction
CP015308.1_from_2831241_to_2889082_total_57842_33	None
CP015308.1_from_2831241_to_2889082_total_57842_44	EC:1.18.1.2
CP015308.1_from_2831241_to_2889082_total_57842_48	EC:2.7.8.20
CP015308.1_from_2831241_to_2889082_total_57842_54	None
CP015308.1_from_2831241_to_2889082_total_57842_55	EC:1.2.1.11
CP015308.1_from_2895135_to_2900582_total_5448_2	EC:2.4.2.17
CP015308.1_from_2895135_to_2900582_total_5448_3	EC:1.1.1.23
CP015308.1_from_2895135_to_2900582_total_5448_4	EC:4.2.1.19
CP015308.1_from_2895135_to_2900582_total_5448_5	EC:3.5.1.2;EC:4.3.2.10
CP015308.1_from_2895135_to_2900582_total_5448_6	EC:5.3.1.16
CP015308.1_from_2895135_to_2900582_total_5448_7	EC:4.3.2.10
CP015308.1_from_2895135_to_2900582_total_5448_8	EC:3.5.4.19
CP015308.1_from_2900695_to_2902602_total_1908_1	EC:2.6.1.9
CP015308.1_from_2902749_to_2911482_total_8734_2	EC:1.1.1.60
CP015308.1_from_2911508_to_2935953_total_24446_3	EC:1.1.1.3
CP015308.1_from_2911508_to_2935953_total_24446_11	EC:2.7.7.65
CP015308.1_from_2911508_to_2935953_total_24446_19	None
CP015308.1_from_2935969_to_2959989_total_24021_4	None
CP015308.1_from_2935969_to_2959989_total_24021_6	EC:5.3.1.9
CP015308.1_from_2935969_to_2959989_total_24021_10	None
CP015308.1_from_2969980_to_2998728_total_28749_20	EC:6.3.5.13
CP015308.1_from_2969980_to_2998728_total_28749_21	EC:2.7.1.21
CP015308.1_from_2969980_to_2998728_total_28749_23	EC:2.1.1.297
CP015308.1_from_2969980_to_2998728_total_28749_24	EC:2.7.7.87
CP015308.1_from_2969980_to_2998728_total_28749_25	EC:2.1.2.1
CP015308.1_from_2969980_to_2998728_total_28749_26	EC:2.4.2.9
CP015308.1_from_2969980_to_2998728_total_28749_33	EC:7.1.2.2
CP015308.1_from_2998750_to_3004496_total_5747_2	EC:7.1.2.2
CP015308.1_from_2998750_to_3004496_total_5747_4	EC:2.5.1.7
CP015308.1_from_3004508_to_3009180_total_4673_1	None
CP015308.1_from_3012128_to_3041495_total_29368_3	EC:6.3.2.4
CP015308.1_from_3012128_to_3041495_total_29368_4	EC:3.1.4.46
CP015308.1_from_3012128_to_3041495_total_29368_11	EC:6.3.2.2
CP015308.1_from_3012128_to_3041495_total_29368_16	EC:2.7.1.191;EC:2.7.1.69
CP015308.1_from_3012128_to_3041495_total_29368_17	EC:3.2.1.10;EC:3.2.1.93
CP015308.1_from_3012128_to_3041495_total_29368_27	EC:2.8.1.4
CP015308.1_from_3012128_to_3041495_total_29368_29	None
CP015308.1_from_3052450_to_3088246_total_35797_24	EC:3.6.4.12
CP015308.1_from_3052450_to_3088246_total_35797_25	EC:3.6.4.12
CP015308.1_from_3052450_to_3088246_total_35797_26	EC:2.4.99.17
CP015308.1_from_3052450_to_3088246_total_35797_27	EC:2.4.2.29
CP015308.1_from_3052450_to_3088246_total_35797_29	EC:2.7.7.7
CP015308.1_from_3088315_to_3099981_total_11667_10	EC:5.1.1.3
CP015308.1_from_3088315_to_3099981_total_11667_11	EC:3.6.1.66
CP015308.1_from_3088315_to_3099981_total_11667_14	EC:2.3.1.89
CP015308.1_from_3088315_to_3099981_total_11667_15	EC:3.5.1.47
CP015308.1_from_3100009_to_3116911_total_16903_20	EC:2.7.2.1
AP012330.1_from_6_to_2313744_total_2313739_16	EC:4.2.1.1
AP012330.1_from_6_to_2313744_total_2313739_33	EC:3.4.21.105
AP012330.1_from_6_to_2313744_total_2313739_57	None
AP012330.1_from_6_to_2313744_total_2313739_63	EC:3.6.3.3
AP012330.1_from_6_to_2313744_total_2313739_64	EC:3.5.1.1
AP012330.1_from_6_to_2313744_total_2313739_92	EC:1.1.1.86
AP012330.1_from_6_to_2313744_total_2313739_93	EC:1.1.1.86
AP012330.1_from_6_to_2313744_total_2313739_159	EC:3.2.1.187
AP012330.1_from_6_to_2313744_total_2313739_160	EC:3.2.1.96
AP012330.1_from_6_to_2313744_total_2313739_162	EC:2.4.2.9
AP012330.1_from_6_to_2313744_total_2313739_209	EC:2.7.7.7
AP012330.1_from_6_to_2313744_total_2313739_231	EC:4.2.1.33
AP012330.1_from_6_to_2313744_total_2313739_232	EC:4.2.1.33
AP012330.1_from_6_to_2313744_total_2313739_267	EC:3.6.4.12
AP012330.1_from_6_to_2313744_total_2313739_278	EC:2.2.1.6
AP012330.1_from_6_to_2313744_total_2313739_301	EC:3.1.26.4
AP012330.1_from_6_to_2313744_total_2313739_307	EC:3.5.1.18
AP012330.1_from_6_to_2313744_total_2313739_312	EC:2.7.2.11
AP012330.1_from_6_to_2313744_total_2313739_331	EC:2.7.7.8
AP012330.1_from_6_to_2313744_total_2313739_378	EC:3.2.1.156
AP012330.1_from_6_to_2313744_total_2313739_379	EC:3.2.1.37
AP012330.1_from_6_to_2313744_total_2313739_425	EC:2.7.7.6
AP012330.1_from_6_to_2313744_total_2313739_427	EC:5.4.99.12
AP012330.1_from_6_to_2313744_total_2313739_440	EC:2.7.13.3
AP012330.1_from_6_to_2313744_total_2313739_477	EC:2.6.1.52
AP012330.1_from_6_to_2313744_total_2313739_478	EC:3.5.1.28
AP012330.1_from_6_to_2313744_total_2313739_503	EC:3.4.16.4
AP012330.1_from_6_to_2313744_total_2313739_504	EC:6.3.4.19
AP012330.1_from_6_to_2313744_total_2313739_514	EC:3.5.1.46
AP012330.1_from_6_to_2313744_total_2313739_555	EC:3.2.1.37
AP012330.1_from_6_to_2313744_total_2313739_578	EC:6.1.1.15
AP012330.1_from_6_to_2313744_total_2313739_595	EC:2.6.1.16
AP012330.1_from_6_to_2313744_total_2313739_606	EC:2.7.1.33
AP012330.1_from_6_to_2313744_total_2313739_611	EC:3.6.3.24
AP012330.1_from_6_to_2313744_total_2313739_648	EC:2.2.1.7
AP012330.1_from_6_to_2313744_total_2313739_649	EC:1.1.1.1;EC:1.3.1.86;EC:1.6.5.5
AP012330.1_from_6_to_2313744_total_2313739_659	EC:1.1.1.1
AP012330.1_from_6_to_2313744_total_2313739_663	EC:6.3.3.1
AP012330.1_from_6_to_2313744_total_2313739_671	EC:6.3.2.6
AP012330.1_from_6_to_2313744_total_2313739_690	EC:2.7.7.6
AP012330.1_from_6_to_2313744_total_2313739_692	EC:2.5.1.6
AP012330.1_from_6_to_2313744_total_2313739_695	EC:2.1.2.9
AP012330.1_from_6_to_2313744_total_2313739_696	EC:3.1.3.3
AP012330.1_from_6_to_2313744_total_2313739_701	EC:6.3.1.19
AP012330.1_from_6_to_2313744_total_2313739_722	EC:2.7.13.3
AP012330.1_from_6_to_2313744_total_2313739_736	EC:6.1.1.23
AP012330.1_from_6_to_2313744_total_2313739_748	EC:2.7.13.3
AP012330.1_from_6_to_2313744_total_2313739_770	EC:2.7.1.35
AP012330.1_from_6_to_2313744_total_2313739_779	EC:2.7.13.3
AP012330.1_from_6_to_2313744_total_2313739_812	EC:3.6.4.13
AP012330.1_from_6_to_2313744_total_2313739_814	None
AP012330.1_from_6_to_2313744_total_2313739_819	None
AP012330.1_from_6_to_2313744_total_2313739_834	EC:3.1.1.29
AP012330.1_from_6_to_2313744_total_2313739_842	EC:4.3.1.17
AP012330.1_from_6_to_2313744_total_2313739_865	EC:1.5.1.5;EC:3.5.4.9
AP012330.1_from_6_to_2313744_total_2313739_876	None
AP012330.1_from_6_to_2313744_total_2313739_877	EC:2.7.7.7
AP012330.1_from_6_to_2313744_total_2313739_904	EC:2.3.1.8
AP012330.1_from_6_to_2313744_total_2313739_920	EC:6.1.1.7
AP012330.1_from_6_to_2313744_total_2313739_924	EC:4.2.3.5
AP012330.1_from_6_to_2313744_total_2313739_947	EC:6.2.1.3
AP012330.1_from_6_to_2313744_total_2313739_976	EC:1.1.1.100
AP012330.1_from_6_to_2313744_total_2313739_992	EC:1.5.1.20
AP012330.1_from_6_to_2313744_total_2313739_995	EC:2.1.3.2
AP012330.1_from_6_to_2313744_total_2313739_1009	EC:2.1.1.14
AP012330.1_from_6_to_2313744_total_2313739_1048	None
AP012330.1_from_6_to_2313744_total_2313739_1050	EC:2.3.1.234
AP012330.1_from_6_to_2313744_total_2313739_1065	None
AP012330.1_from_6_to_2313744_total_2313739_1066	EC:3.4.22.40
AP012330.1_from_6_to_2313744_total_2313739_1080	EC:1.1.1.25
AP012330.1_from_6_to_2313744_total_2313739_1098	EC:3.6.1.27
AP012330.1_from_6_to_2313744_total_2313739_1124	EC:2.4.2.7
AP012330.1_from_6_to_2313744_total_2313739_1126	EC:3.6.4.12
AP012330.1_from_6_to_2313744_total_2313739_1128	EC:3.1.22.4
AP012330.1_from_6_to_2313744_total_2313739_1136	EC:2.4.2.17
AP012330.1_from_6_to_2313744_total_2313739_1143	EC:3.5.4.19
AP012330.1_from_6_to_2313744_total_2313739_1144	EC:4.3.2.10
AP012330.1_from_6_to_2313744_total_2313739_1145	EC:2.1.1.192
AP012330.1_from_6_to_2313744_total_2313739_1158	EC:1.2.1.41
AP012330.1_from_6_to_2313744_total_2313739_1159	EC:2.1.2.1
AP012330.1_from_6_to_2313744_total_2313739_1187	EC:6.1.1.1
AP012330.1_from_6_to_2313744_total_2313739_1192	EC:6.3.4.5
AP012330.1_from_6_to_2313744_total_2313739_1195	EC:2.6.1.11
AP012330.1_from_6_to_2313744_total_2313739_1201	EC:6.1.1.20
AP012330.1_from_6_to_2313744_total_2313739_1225	None
AP012330.1_from_6_to_2313744_total_2313739_1232	EC:3.6.3.17;EC:3.6.3.25;EC:3.6.3.28
AP012330.1_from_6_to_2313744_total_2313739_1253	EC:3.6.4.12
AP012330.1_from_6_to_2313744_total_2313739_1260	None
AP012330.1_from_6_to_2313744_total_2313739_1268	EC:2.7.11.1
AP012330.1_from_6_to_2313744_total_2313739_1271	EC:5.2.1.8
AP012330.1_from_6_to_2313744_total_2313739_1280	EC:3.5.1.32
AP012330.1_from_6_to_2313744_total_2313739_1339	EC:3.4.21.53
AP012330.1_from_6_to_2313744_total_2313739_1355	EC:5.2.1.8
AP012330.1_from_6_to_2313744_total_2313739_1367	EC:5.6.2.2
AP012330.1_from_6_to_2313744_total_2313739_1371	EC:2.7.11.1
AP012330.1_from_6_to_2313744_total_2313739_1374	EC:2.4.2.18
AP012330.1_from_6_to_2313744_total_2313739_1386	EC:2.8.4.3
AP012330.1_from_6_to_2313744_total_2313739_1397	EC:3.6.3.19;EC:3.6.3.25
AP012330.1_from_6_to_2313744_total_2313739_1459	None
AP012330.1_from_6_to_2313744_total_2313739_1460	EC:2.4.1.129
AP012330.1_from_6_to_2313744_total_2313739_1462	EC:2.1.1.199
AP012330.1_from_6_to_2313744_total_2313739_1482	EC:5.3.1.16
AP012330.1_from_6_to_2313744_total_2313739_1485	EC:4.2.1.19
AP012330.1_from_6_to_2313744_total_2313739_1486	EC:2.6.1.9
AP012330.1_from_6_to_2313744_total_2313739_1515	EC:2.7.1.50
AP012330.1_from_6_to_2313744_total_2313739_1527	EC:3.2.2.1
AP012330.1_from_6_to_2313744_total_2313739_1531	EC:1.17.7.3
AP012330.1_from_6_to_2313744_total_2313739_1532	EC:1.1.1.267
AP012330.1_from_6_to_2313744_total_2313739_1544	EC:5.1.1.3
AP012330.1_from_6_to_2313744_total_2313739_1580	EC:2.7.1.31
AP012330.1_from_6_to_2313744_total_2313739_1591	EC:3.2.1.55
AP012330.1_from_6_to_2313744_total_2313739_1595	EC:3.2.1.45
AP012330.1_from_6_to_2313744_total_2313739_1613	EC:3.6.1.11;EC:3.6.1.40
AP012330.1_from_6_to_2313744_total_2313739_1616	None
AP012330.1_from_6_to_2313744_total_2313739_1617	EC:3.6.4.12
AP012330.1_from_6_to_2313744_total_2313739_1642	EC:3.5.1.88
AP012330.1_from_6_to_2313744_total_2313739_1651	None
AP012330.1_from_6_to_2313744_total_2313739_1657	EC:3.4.21.62
AP012330.1_from_6_to_2313744_total_2313739_1692	EC:1.6.99.1
AP012330.1_from_6_to_2313744_total_2313739_1699	None
AP012330.1_from_6_to_2313744_total_2313739_1701	EC:3.6.1.22
AP012330.1_from_6_to_2313744_total_2313739_1702	None
AP012330.1_from_6_to_2313744_total_2313739_1740	EC:3.2.1.177
AP012330.1_from_6_to_2313744_total_2313739_1820	EC:4.1.1.20
AP012330.1_from_6_to_2313744_total_2313739_1821	EC:6.1.1.19
AP012330.1_from_6_to_2313744_total_2313739_1840	EC:2.3.1.31
AP012330.1_from_6_to_2313744_total_2313739_1906	EC:3.6.3.40
AP012330.1_from_6_to_2313744_total_2313739_1915	EC:2.7.7.24
AP012330.1_from_6_to_2313744_total_2313739_1916	EC:3.2.1.17
AP012330.1_from_6_to_2313744_total_2313739_1953	EC:3.1.1.3
AP012330.1_from_6_to_2313744_total_2313739_1963	EC:3.2.1.14
AP012330.1_from_6_to_2313744_total_2313739_1969	None
AP012330.1_from_6_to_2313744_total_2313739_1973	None
AP012330.1_from_6_to_2313744_total_2313739_1986	EC:2.1.1.198
AP012330.1_from_6_to_2313744_total_2313739_2010	EC:3.2.1.41
AP012330.1_from_6_to_2313744_total_2313739_2126	EC:3.5.4.30
AP012330.1_from_6_to_2313744_total_2313739_2152	EC:3.5.4.30
AP012330.1_from_6_to_2313744_total_2313739_2172	EC:2.1.1.182
AP012330.1_from_6_to_2313744_total_2313739_2173	EC:2.7.1.148
AP012330.1_from_6_to_2313744_total_2313739_2192	EC:3.1.26.5
CP007212.1_from_68109_to_80171_total_12063_2	EC:2.1.1.170
CP007212.1_from_153022_to_167749_total_14728_14	EC:1.11.1.15
CP007212.1_from_366457_to_378674_total_12218_6	EC:2.5.1.3
CP007212.1_from_485875_to_492058_total_6184_1	EC:6.2.1.30
CP007212.1_from_493474_to_504806_total_11333_10	EC:2.1.1.199
CP007212.1_from_526663_to_530800_total_4138_2	EC:2.7.1.24
CP007212.1_from_556086_to_567760_total_11675_9	EC:1.1.1.25
CP007212.1_from_556086_to_567760_total_11675_10	EC:2.4.1.129
CP007212.1_from_577688_to_587884_total_10197_5	EC:3.1.27.3
CP007212.1_from_589123_to_601122_total_12000_3	EC:4.3.2.3
CP007212.1_from_589123_to_601122_total_12000_7	EC:1.17.1.8
CP007212.1_from_664260_to_671989_total_7730_4	EC:2.4.99.17
CP007212.1_from_679953_to_686231_total_6279_2	EC:1.1.99.14
CP007212.1_from_679953_to_686231_total_6279_6	EC:2.5.1.17
CP007212.1_from_710801_to_714400_total_3600_3	EC:2.7.1.113
CP007212.1_from_710801_to_714400_total_3600_4	EC:2.7.6.3
CP007212.1_from_830425_to_834438_total_4014_2	EC:2.3.1.51
CP007212.1_from_896499_to_899022_total_2524_4	EC:2.3.1.184;EC:3.2.2.20
CP007212.1_from_914787_to_926456_total_11670_15	EC:1.1.1.193;EC:3.5.4.26
CP007212.1_from_957729_to_962121_total_4393_2	EC:3.6.1.66
CP007212.1_from_957729_to_962121_total_4393_3	EC:2.7.7.56
CP007212.1_from_957729_to_962121_total_4393_5	EC:2.7.7.6
CP007212.1_from_963995_to_1011461_total_47467_29	None
CP007212.1_from_1018675_to_1022040_total_3366_2	EC:2.7.4.25
CP007212.1_from_1082811_to_1085194_total_2384_2	EC:2.7.7.77
CP007212.1_from_1140008_to_1162911_total_22904_24	EC:3.5.3.23
CP007212.1_from_1209974_to_1217685_total_7712_10	EC:3.1.4.53
CP007212.1_from_1267148_to_1287407_total_20260_5	EC:3.6.1.26
CP007212.1_from_1450840_to_1460835_total_9996_4	EC:3.1.1.61
CP007212.1_from_1476232_to_1489264_total_13033_5	EC:1.1.1.100
CP007212.1_from_1522012_to_1537256_total_15245_14	EC:3.6.1.27
CP007212.1_from_1593094_to_1604849_total_11756_1	EC:7.1.2.2
CP007212.1_from_1729796_to_1759699_total_29904_14	EC:2.1.1.37
CP007212.1_from_1873255_to_1887793_total_14539_5	EC:5.4.99.25
CP007212.1_from_1967869_to_1977879_total_10011_2	EC:3.2.1.17
CP007212.1_from_2033426_to_2058226_total_24801_3	EC:2.1.1.133
CP007212.1_from_2134707_to_2140851_total_6145_3	EC:1.1.1.48
CP007212.1_from_2486888_to_2487753_total_866_1	EC:2.5.1.18
CP007212.1_from_2565125_to_2573727_total_8603_8	EC:2.3.1.12
CP007212.1_from_2617527_to_2631217_total_13691_15	EC:2.1.2.10
CP007212.1_from_2635721_to_2646348_total_10628_6	EC:5.2.1.8
CP007212.1_from_2690743_to_2697988_total_7246_7	None
CP007212.1_from_2697997_to_2701120_total_3124_2	EC:2.7.13.3
CP007212.1_from_2759034_to_2767495_total_8462_11	EC:1.1.1.100;EC:1.1.1.47
CP007212.1_from_2866810_to_2872027_total_5218_3	EC:2.3.1.117
CP007212.1_from_2988988_to_2992771_total_3784_1	EC:2.5.1.55
CP007212.1_from_3139031_to_3158285_total_19255_14	EC:2.1.1.266
CP007212.1_from_3175686_to_3180165_total_4480_5	EC:3.6.1.13
CP007212.1_from_3180220_to_3189480_total_9261_5	EC:1.6.5.11
CP007212.1_from_3214749_to_3220951_total_6203_5	EC:3.2.2.n1
CP007212.1_from_3383121_to_3391720_total_8600_8	EC:2.7.8.26
CP007212.1_from_3397986_to_3408859_total_10874_10	EC:2.3.1.266;EC:2.7.7.7
CP007212.1_from_3408971_to_3411989_total_3019_3	EC:2.1.1.107
CP007212.1_from_3482535_to_3494547_total_12013_4	EC:2.7.7.38
CP007212.1_from_3497353_to_3508071_total_10719_2	EC:2.1.1.63
CP007212.1_from_3497353_to_3508071_total_10719_3	EC:1.17.99.6
CP007212.1_from_3508109_to_3517360_total_9252_3	EC:1.8.4.11
CP007212.1_from_3674534_to_3682541_total_8008_2	EC:6.1.1.14
CP007212.1_from_3674534_to_3682541_total_8008_6	EC:4.4.1.5
CP007212.1_from_3704728_to_3718040_total_13313_9	EC:2.1.1.163;EC:2.1.1.201
CP007212.1_from_3769853_to_3777864_total_8012_11	EC:2.7.7.3
CP007212.1_from_3777874_to_3786403_total_8530_2	EC:5.2.1.2
CP007212.1_from_3795617_to_3798264_total_2648_3	EC:5.2.1.1
CP007212.1_from_3891630_to_3906176_total_14547_12	EC:2.3.1.16;EC:2.3.1.9
CP007212.1_from_3906179_to_3930803_total_24625_3	EC:6.3.3.3
CP007212.1_from_4006166_to_4010870_total_4705_3	EC:6.3.3.2
CP007212.1_from_4010882_to_4015897_total_5016_2	EC:3.5.2.9
CP007212.1_from_4023430_to_4042512_total_19083_16	EC:7.1.2.2
CP007212.1_from_4138960_to_4139974_total_1015_2	EC:3.1.26.5
CP007213.1_from_190787_to_220521_total_29735_18	EC:1.1.1.25
CP007213.1_from_339893_to_364210_total_24318_21	EC:1.2.1.10
CP007213.1_from_376289_to_393946_total_17658_8	EC:2.5.1.18
CP007213.1_from_515209_to_524527_total_9319_4	EC:1.3.99.16
CP007213.1_from_529044_to_550210_total_21167_9	EC:2.5.1.47
CP007213.1_from_918741_to_926489_total_7749_6	None
CP007213.1_from_1006613_to_1013614_total_7002_6	None
CP007213.1_from_1051438_to_1054592_total_3155_2	EC:1.2.1.8
CP007213.1_from_1124426_to_1127253_total_2828_2	EC:1.1.1.31
CP007213.1_from_1276946_to_1284228_total_7283_7	EC:1.1.99.3
CP007213.1_from_1346914_to_1351419_total_4506_1	EC:3.5.4.13
CP007213.1_from_1585675_to_1588937_total_3263_3	EC:4.1.1.82
CP007213.1_from_1632813_to_1649745_total_16933_14	None
CP007213.1_from_1675573_to_1678510_total_2938_1	EC:1.18.1.3
CP007213.1_from_1827438_to_1837745_total_10308_12	EC:2.4.1.227
CP007213.1_from_2059815_to_2062923_total_3109_3	EC:1.11.1.15
CP007213.1_from_2075857_to_2097921_total_22065_4	EC:1.1.1.38
CP007213.1_from_2209661_to_2221370_total_11710_4	EC:2.1.1.107
CP007213.1_from_2278124_to_2289751_total_11628_4	EC:4.2.1.33
CP007213.1_from_2358478_to_2366618_total_8141_2	EC:1.1.1.100;EC:1.1.1.47
CP007213.1_from_2428949_to_2439130_total_10182_3	EC:4.2.1.20
CP007213.1_from_2428949_to_2439130_total_10182_4	EC:5.3.1.24
CP007213.1_from_2467922_to_2473289_total_5368_3	EC:1.1.1.100
CP007213.1_from_2540608_to_2542569_total_1962_3	EC:1.1.1.157
CP007213.1_from_2560428_to_2573005_total_12578_5	EC:1.1.1.25
CP007213.1_from_2560428_to_2573005_total_12578_9	EC:1.1.1.169
CP007213.1_from_2787691_to_2803526_total_15836_11	EC:3.5.4.16
CP007213.1_from_2787691_to_2803526_total_15836_13	EC:2.5.1.10
CP007213.1_from_2787691_to_2803526_total_15836_14	EC:3.1.11.6
CP007213.1_from_2838681_to_2856596_total_17916_3	EC:2.5.1.3
CP007213.1_from_2838681_to_2856596_total_17916_16	EC:5.2.1.8
CP007213.1_from_3035202_to_3039425_total_4224_4	EC:1.7.99.4
CP007213.1_from_3437288_to_3445234_total_7947_4	EC:2.6.1.76
CP007213.1_from_3471126_to_3472636_total_1511_1	None
CP007213.1_from_3541358_to_3544002_total_2645_2	EC:3.2.1.4
CP007213.1_from_3597635_to_3618954_total_21320_6	EC:3.6.3.3;EC:3.6.3.4;EC:7.2.2.8
CP007213.1_from_3731055_to_3743647_total_12593_15	EC:1.20.4.1
CP007214.1_from_122975_to_126200_total_3226_2	EC:1.6.5.2
FN538970.1_from_8_to_4110535_total_4110528_41	EC:6.4.1.1
FN538970.1_from_8_to_4110535_total_4110528_48	EC:2.7.7.85
FN538970.1_from_8_to_4110535_total_4110528_57	EC:1.2.4.1;EC:1.2.4.4
FN538970.1_from_8_to_4110535_total_4110528_67	EC:2.7.7.60
FN538970.1_from_8_to_4110535_total_4110528_68	EC:4.6.1.12
FN538970.1_from_8_to_4110535_total_4110528_69	EC:6.1.1.15
FN538970.1_from_8_to_4110535_total_4110528_70	EC:6.1.1.15
FN538970.1_from_8_to_4110535_total_4110528_71	EC:6.1.1.17
FN538970.1_from_8_to_4110535_total_4110528_73	EC:6.1.1.16
FN538970.1_from_8_to_4110535_total_4110528_76	EC:1.5.1.3
FN538970.1_from_8_to_4110535_total_4110528_92	EC:2.7.7.6
FN538970.1_from_8_to_4110535_total_4110528_93	EC:2.7.7.6
FN538970.1_from_8_to_4110535_total_4110528_120	EC:2.7.4.3
FN538970.1_from_8_to_4110535_total_4110528_127	EC:2.7.7.6
FN538970.1_from_8_to_4110535_total_4110528_132	EC:5.4.99.12
FN538970.1_from_8_to_4110535_total_4110528_135	EC:3.5.1.28
FN538970.1_from_8_to_4110535_total_4110528_164	EC:2.7.7.85
FN538970.1_from_8_to_4110535_total_4110528_171	EC:1.2.7.7
FN538970.1_from_8_to_4110535_total_4110528_172	EC:1.2.7.3
FN538970.1_from_8_to_4110535_total_4110528_173	EC:1.2.7.1
FN538970.1_from_8_to_4110535_total_4110528_174	EC:5.4.2.10
FN538970.1_from_8_to_4110535_total_4110528_175	EC:2.6.1.16
FN538970.1_from_8_to_4110535_total_4110528_183	EC:4.2.1.59
FN538970.1_from_8_to_4110535_total_4110528_185	EC:2.5.1.6
FN538970.1_from_8_to_4110535_total_4110528_191	EC:2.7.1.69
FN538970.1_from_8_to_4110535_total_4110528_207	EC:2.3.1.234
FN538970.1_from_8_to_4110535_total_4110528_208	EC:4.1.1.83
FN538970.1_from_8_to_4110535_total_4110528_237	EC:1.4.1.2;EC:1.4.1.3
FN538970.1_from_8_to_4110535_total_4110528_241	EC:2.1.3.2
FN538970.1_from_8_to_4110535_total_4110528_243	EC:1.3.1.14
FN538970.1_from_8_to_4110535_total_4110528_244	EC:2.4.2.10
FN538970.1_from_8_to_4110535_total_4110528_255	EC:6.3.5.2
FN538970.1_from_8_to_4110535_total_4110528_273	EC:6.3.2.6
FN538970.1_from_8_to_4110535_total_4110528_275	EC:6.3.3.1
FN538970.1_from_8_to_4110535_total_4110528_277	EC:2.1.2.3;EC:3.5.4.10
FN538970.1_from_8_to_4110535_total_4110528_282	EC:5.1.3.13
FN538970.1_from_8_to_4110535_total_4110528_337	EC:4.1.99.14
FN538970.1_from_8_to_4110535_total_4110528_348	EC:2.7.1.69
FN538970.1_from_8_to_4110535_total_4110528_356	None
FN538970.1_from_8_to_4110535_total_4110528_360	EC:2.8.1.6
FN538970.1_from_8_to_4110535_total_4110528_381	EC:3.6.3.3;EC:3.6.3.5
FN538970.1_from_8_to_4110535_total_4110528_406	EC:5.2.1.8
FN538970.1_from_8_to_4110535_total_4110528_422	EC:2.7.6.5
FN538970.1_from_8_to_4110535_total_4110528_438	EC:1.1.1.28
FN538970.1_from_8_to_4110535_total_4110528_439	EC:2.8.3.17
FN538970.1_from_8_to_4110535_total_4110528_441	EC:4.2.1.157
FN538970.1_from_8_to_4110535_total_4110528_442	EC:4.2.1.157
FN538970.1_from_8_to_4110535_total_4110528_443	EC:1.3.1.108
FN538970.1_from_8_to_4110535_total_4110528_446	EC:1.14.13.48;EC:2.7.7.7
FN538970.1_from_8_to_4110535_total_4110528_447	EC:4.1.2.13
FN538970.1_from_8_to_4110535_total_4110528_464	EC:5.4.3.5
FN538970.1_from_8_to_4110535_total_4110528_467	EC:5.1.1.12
FN538970.1_from_8_to_4110535_total_4110528_507	EC:2.7.13.3
FN538970.1_from_8_to_4110535_total_4110528_525	EC:2.7.13.3
FN538970.1_from_8_to_4110535_total_4110528_529	EC:3.4.11.4
FN538970.1_from_8_to_4110535_total_4110528_545	EC:2.1.1.80
FN538970.1_from_8_to_4110535_total_4110528_546	EC:3.1.1.61
FN538970.1_from_8_to_4110535_total_4110528_558	EC:3.4.21.89
FN538970.1_from_8_to_4110535_total_4110528_559	EC:3.4.21.89
FN538970.1_from_8_to_4110535_total_4110528_561	EC:2.7.1.48
FN538970.1_from_8_to_4110535_total_4110528_562	EC:3.5.1.2
FN538970.1_from_8_to_4110535_total_4110528_564	EC:3.1.21.2
FN538970.1_from_8_to_4110535_total_4110528_566	None
FN538970.1_from_8_to_4110535_total_4110528_568	EC:3.4.21.53
FN538970.1_from_8_to_4110535_total_4110528_577	EC:6.1.1.3
FN538970.1_from_8_to_4110535_total_4110528_589	EC:1.2.1.9
FN538970.1_from_8_to_4110535_total_4110528_591	EC:2.7.9.2
FN538970.1_from_8_to_4110535_total_4110528_609	EC:1.11.1.6;EC:5.4.2.2
FN538970.1_from_8_to_4110535_total_4110528_658	EC:2.7.13.3
FN538970.1_from_8_to_4110535_total_4110528_728	EC:3.6.1.55
FN538970.1_from_8_to_4110535_total_4110528_731	EC:3.4.13.18;EC:3.4.13.20
FN538970.1_from_8_to_4110535_total_4110528_734	EC:6.1.1.19
FN538970.1_from_8_to_4110535_total_4110528_739	EC:2.3.1.19;EC:2.3.1.8
FN538970.1_from_8_to_4110535_total_4110528_740	EC:1.2.7.4
FN538970.1_from_8_to_4110535_total_4110528_742	EC:6.3.4.3
FN538970.1_from_8_to_4110535_total_4110528_744	EC:1.5.1.5;EC:3.5.4.9
FN538970.1_from_8_to_4110535_total_4110528_746	EC:1.5.1.20
FN538970.1_from_8_to_4110535_total_4110528_747	EC:1.8.1.4
FN538970.1_from_8_to_4110535_total_4110528_751	EC:2.1.1.13;EC:2.1.1.258
FN538970.1_from_8_to_4110535_total_4110528_756	EC:2.8.1.6
FN538970.1_from_8_to_4110535_total_4110528_757	EC:2.3.1.181
FN538970.1_from_8_to_4110535_total_4110528_780	EC:2.8.1.4
FN538970.1_from_8_to_4110535_total_4110528_786	EC:2.3.1.54
FN538970.1_from_8_to_4110535_total_4110528_821	None
FN538970.1_from_8_to_4110535_total_4110528_834	EC:1.3.99.2
FN538970.1_from_8_to_4110535_total_4110528_844	None
FN538970.1_from_8_to_4110535_total_4110528_848	EC:2.7.1.69
FN538970.1_from_8_to_4110535_total_4110528_858	EC:1.15.1.2
