sequence_ID	prediction
CP002276.1_from_708188_to_709874_total_1687_2	EC:2.4.99.6
CP002276.1_from_1070968_to_1074154_total_3187_4	EC:6.3.3.3
CP002276.1_from_1120693_to_1122236_total_1544_1	EC:3.6.1.25
CP002276.1_from_1353160_to_1355197_total_2038_1	EC:1.8.5.3
CP002276.1_from_1424782_to_1437790_total_13009_15	EC:2.6.1.76
CP002276.1_from_1535288_to_1538813_total_3526_6	EC:3.2.2.23;EC:4.2.99.18
CP002276.1_from_1571032_to_1573685_total_2654_1	EC:1.3.5.4
CP002276.1_from_1711784_to_1712656_total_873_2	EC:5.4.99.20
CP002276.1_from_1712845_to_1714484_total_1640_2	EC:3.1.4.46
CP012915.1_from_263229_to_264663_total_1435_1	EC:5.4.99.61
CP012915.1_from_503381_to_504756_total_1376_1	EC:3.1.13.5
CP011474.1_from_24_to_97040_total_97017_24	EC:3.1.4.-;EC:3.1.4.41
CP011474.1_from_952627_to_1127087_total_174461_134	EC:5.4.99.61
CP013131.1_from_1564174_to_1572663_total_8490_1	EC:3.4.22.37
CP009554.1_from_2_to_2886015_total_2886014_851	EC:1.6.-.-
CP009554.1_from_2_to_2886015_total_2886014_871	EC:1.4.1.2
CP009554.1_from_2_to_2886015_total_2886014_1054	EC:1.14.99.48
CP009554.1_from_2_to_2886015_total_2886014_2538	EC:5.4.2.2
CP009554.1_from_2_to_2886015_total_2886014_2571	EC:3.4.22.70
FQ312002.1_from_204501_to_204767_total_267_1	EC:2.1.1.228
FQ312002.1_from_778109_to_778466_total_358_1	EC:2.5.1.47
FQ312002.1_from_851102_to_851471_total_370_1	EC:4.1.2.25;EC:5.1.99.8
FQ312002.1_from_981616_to_981887_total_272_1	EC:2.7.1.11
FQ312002.1_from_1031836_to_1032243_total_408_1	EC:4.3.1.1
FQ312002.1_from_1145151_to_1145758_total_608_1	EC:1.11.1.5
FQ312002.1_from_1304620_to_1305827_total_1208_1	EC:1.14.11.-
FQ312002.1_from_1871165_to_1871523_total_359_1	EC:1.17.4.1
CP010299.1_from_6_to_2872781_total_2872776_879	EC:1.4.1.2
CP010299.1_from_6_to_2872781_total_2872776_1055	EC:1.14.99.48
CP010299.1_from_6_to_2872781_total_2872776_1957	EC:3.1.4.3
CP010299.1_from_6_to_2872781_total_2872776_2499	EC:5.4.2.2
CP010299.1_from_6_to_2872781_total_2872776_2538	EC:3.4.22.70
CP004098.1_from_549477_to_2914698_total_2365222_439	EC:6.3.1.5
CP006944.1_from_816890_to_825690_total_8801_2	EC:3.2.1.-
CP006944.1_from_847376_to_848415_total_1040_1	EC:2.7.7.72;EC:3.1.3.-;EC:3.1.4.-
CP006944.1_from_911144_to_911765_total_622_1	EC:3.6.4.12
CP006944.1_from_1883371_to_1886954_total_3584_5	EC:1.11.1.6
CP006944.1_from_1901102_to_1903656_total_2555_3	EC:3.1.1.-;EC:3.1.1.96
CP006944.1_from_2085649_to_2089729_total_4081_1	EC:5.1.3.29
CP016654.1_from_710038_to_710285_total_248_1	EC:2.1.1.228
CP016654.1_from_1935674_to_1936154_total_481_1	EC:6.3.2.10
CP016654.1_from_1963088_to_1963532_total_445_1	EC:2.5.1.72
CP012968.1_from_1064926_to_1066265_total_1340_1	EC:1.4.1.2
CP012968.1_from_1119452_to_1120398_total_947_2	EC:4.2.1.10
CP012968.1_from_2311415_to_2313032_total_1618_3	EC:2.7.1.12
CP012968.1_from_2616647_to_2620529_total_3883_2	EC:1.14.99.48
CP012968.1_from_2665555_to_2668229_total_2675_3	EC:2.7.1.33
LT571449.1_from_82375_to_87516_total_5142_3	EC:3.1.21.3
LT571449.1_from_744375_to_762092_total_17718_19	EC:3.2.1.96;EC:3.5.1.28
LT571449.1_from_1137732_to_1139099_total_1368_1	EC:7.3.2.1
LT571449.1_from_1608685_to_1615968_total_7284_3	EC:3.4.21.19
LT571449.1_from_2021241_to_2026241_total_5001_6	EC:1.14.99.48
LT571449.1_from_2034246_to_2043780_total_9535_7	EC:1.-.-.-
LT571449.1_from_2566611_to_2569610_total_3000_2	EC:1.1.1.-
CP012695.1_from_21962_to_29955_total_7994_4	EC:3.1.4.-;EC:3.1.4.41
CP012695.1_from_1040966_to_1129176_total_88211_29	EC:5.4.99.61
CP016680.1_from_607876_to_608717_total_842_2	EC:3.1.21.4
CP016680.1_from_751621_to_752071_total_451_1	EC:2.3.1.46
CP016680.1_from_1673012_to_1674025_total_1014_1	EC:2.7.7.43
CP016680.1_from_1776917_to_1777580_total_664_1	EC:2.1.1.170
CP016680.1_from_1989140_to_1990117_total_978_2	EC:2.4.1.8
CP016680.1_from_2004110_to_2004480_total_371_1	EC:1.2.1.88;EC:1.5.5.2
CP016680.1_from_2027727_to_2028919_total_1193_1	EC:2.4.1.227
CP016680.1_from_2030333_to_2030700_total_368_1	EC:6.3.2.4
CP016016.1_from_810457_to_810742_total_286_1	EC:3.1.3.11
HE802067.1_from_555602_to_1483656_total_928055_298	EC:1.20.4.3
HE802067.1_from_555602_to_1483656_total_928055_585	EC:1.2.4.2;EC:2.3.1.61
HE802067.1_from_1483668_to_1657911_total_174244_55	EC:2.5.1.3;EC:2.7.1.49;EC:2.7.4.7
HE802067.1_from_1812580_to_2477680_total_665101_104	EC:2.4.2.47
HE802067.1_from_1812580_to_2477680_total_665101_465	EC:2.4.1.346
HE802067.1_from_2477701_to_2648132_total_170432_24	EC:1.1.1.346
HE802067.1_from_2648137_to_3309394_total_661258_525	EC:1.14.13.24
HE802067.1_from_2648137_to_3309394_total_661258_529	EC:4.1.3.27
CP010508.1_from_502517_to_1667219_total_1164703_571	EC:2.4.1.290
CP010508.1_from_502517_to_1667219_total_1164703_576	EC:7.5.2.5
CP010508.1_from_502517_to_1667219_total_1164703_739	EC:2.6.1.92
CP010508.1_from_502517_to_1667219_total_1164703_834	EC:2.7.3.13
CP010508.1_from_502517_to_1667219_total_1164703_961	EC:7.3.2.6
CP010306.1_from_79000_to_79450_total_451_1	EC:2.7.6.3
CP010306.1_from_842924_to_844095_total_1172_2	EC:5.1.1.1
CP010306.1_from_1119236_to_1120365_total_1130_1	EC:2.4.1.290
CP010306.1_from_1331275_to_1332165_total_891_1	EC:2.3.1.180
CP005972.1_from_176602_to_178895_total_2294_1	EC:3.1.11.1
CP005972.1_from_349814_to_350295_total_482_2	EC:6.1.1.20
CP005972.1_from_727345_to_729552_total_2208_3	EC:2.5.1.61
CP005972.1_from_1192189_to_1205795_total_13607_10	EC:5.1.-.-
CP005972.1_from_1390720_to_1391549_total_830_2	EC:2.1.1.-;EC:2.1.1.35
CP005972.1_from_1471171_to_1472231_total_1061_2	EC:3.5.1.1
CP005972.1_from_1795488_to_1797060_total_1573_2	EC:2.4.1.180
CP005972.1_from_1945387_to_1949103_total_3717_1	EC:2.7.1.4
CP001632.1_from_1676021_to_1683343_total_7323_5	EC:3.6.1.25;EC:3.6.1.3
CP001632.1_from_2037103_to_2043149_total_6047_4	EC:6.4.1.4
CP004089.1_from_2098805_to_3827428_total_1728624_190	EC:5.4.99.61
CP002623.1_from_797568_to_798757_total_1190_1	EC:4.4.1.25
CP002623.1_from_1587083_to_1588555_total_1473_1	EC:4.1.3.41
CP002623.1_from_2291152_to_2292352_total_1201_1	EC:2.1.1.269
CP002623.1_from_2553822_to_2554389_total_568_1	EC:7.1.1.-
CP002623.1_from_3144699_to_3145535_total_837_1	EC:3.1.2.30
CP002623.1_from_4219112_to_4220510_total_1399_2	EC:3.6.1.66
CP014595.1_from_1137541_to_1139983_total_2443_4	EC:1.14.99.46
CP014596.1_from_364467_to_365514_total_1048_2	EC:7.6.2.11
CP014599.1_from_74844_to_78302_total_3459_3	EC:2.5.1.3
CP004354.1_from_203257_to_205658_total_2402_2	EC:1.1.1.333
CP004354.1_from_720260_to_723090_total_2831_1	EC:2.7.4.9
CP004354.1_from_2359000_to_2369252_total_10253_7	EC:6.3.3.3
CP004354.1_from_2736165_to_2738837_total_2673_1	EC:5.5.1.4
CP004354.1_from_2767074_to_2773229_total_6156_3	EC:4.1.3.27
CP002522.2_from_274512_to_278532_total_4021_3	EC:2.3.1.60
CP002522.2_from_2196074_to_2198224_total_2151_1	EC:3.5.1.86
CP002522.2_from_2338963_to_2340460_total_1498_1	EC:1.3.8.-
CP016681.1_from_570545_to_570826_total_282_1	EC:2.3.1.179
CP016681.1_from_846894_to_847120_total_227_1	EC:2.5.1.61
CP016681.1_from_1001009_to_1001529_total_521_1	EC:3.1.26.3
CP000672.1_from_126198_to_129986_total_3789_1	EC:7.3.2.1
CP000672.1_from_407031_to_407258_total_228_1	EC:3.4.11.1;EC:3.4.11.10
CP000672.1_from_421769_to_432401_total_10633_9	EC:3.5.2.9
CP000672.1_from_432796_to_438360_total_5565_2	EC:1.3.1.9
CP000672.1_from_459609_to_467996_total_8388_5	EC:2.7.7.7
CP000672.1_from_479909_to_488771_total_8863_6	EC:3.4.16.4
CP000672.1_from_1177672_to_1183110_total_5439_1	EC:4.3.2.2
CP000672.1_from_1530425_to_1539808_total_9384_1	EC:3.1.11.5
CP000672.1_from_1539977_to_1542619_total_2643_1	EC:2.6.1.76
CP000672.1_from_1602501_to_1605282_total_2782_3	EC:2.7.1.217
CP000672.1_from_1605460_to_1610292_total_4833_1	EC:4.1.1.104
CP000672.1_from_1663634_to_1666919_total_3286_1	EC:3.6.4.13
CP000672.1_from_1866357_to_1871235_total_4879_6	EC:3.6.1.25
CP006955.1_from_822203_to_826427_total_4225_4	EC:2.7.7.19
CP006955.1_from_1220720_to_1221081_total_362_2	EC:1.8.1.4
CP016863.1_from_170635_to_171184_total_550_1	EC:1.3.8.-
CP016863.1_from_171823_to_172331_total_509_1	EC:1.3.8.-
CP016863.1_from_727741_to_728276_total_536_1	EC:3.5.1.3
CP016863.1_from_789332_to_789584_total_253_1	EC:3.1.4.3
CP016863.1_from_833125_to_833737_total_613_1	EC:2.7.1.107
CP016863.1_from_1084983_to_1085271_total_289_1	EC:1.2.1.12
CP016863.1_from_1089153_to_1089895_total_743_1	EC:6.1.1.3
CP016863.1_from_1111225_to_1111484_total_260_1	EC:6.1.1.9
CP016863.1_from_1121110_to_1121396_total_287_1	EC:3.6.4.12
CP016863.1_from_1124282_to_1124604_total_323_1	EC:2.4.2.29
CP016863.1_from_1206680_to_1206939_total_260_1	EC:3.1.21.2
CP016863.1_from_1633804_to_1634636_total_833_1	EC:3.6.4.12
CP016863.1_from_1729882_to_1730427_total_546_1	EC:1.14.99.48
CP016863.1_from_2065775_to_2066006_total_232_1	EC:1.17.4.1
CP016863.1_from_2098096_to_2098479_total_384_1	EC:3.5.1.25
CP016863.1_from_2345494_to_2345937_total_444_1	EC:2.3.1.157;EC:2.7.7.23
CP016863.1_from_2470448_to_2470765_total_318_1	EC:2.1.1.14
CP012027.1_from_22_to_2168698_total_2168677_69	EC:2.4.99.6
CP012027.1_from_22_to_2168698_total_2168677_264	EC:3.1.21.4
CP012027.1_from_22_to_2168698_total_2168677_464	EC:3.1.21.4
CP012027.1_from_22_to_2168698_total_2168677_700	EC:5.4.99.-
CP012027.1_from_22_to_2168698_total_2168677_933	EC:1.7.2.4
CP012027.1_from_22_to_2168698_total_2168677_1294	EC:2.7.1.221
CP012027.1_from_22_to_2168698_total_2168677_1380	EC:3.1.21.4
CP012027.1_from_22_to_2168698_total_2168677_1592	EC:3.1.21.4
CP012027.1_from_22_to_2168698_total_2168677_2141	EC:3.1.21.4
CP012027.1_from_22_to_2168698_total_2168677_2223	EC:7.3.2.3
CP007715.1_from_223793_to_232196_total_8404_8	EC:2.5.1.101
CP007715.1_from_1652941_to_1658247_total_5307_4	EC:2.6.1.76
CP007715.1_from_2267121_to_2268999_total_1879_4	EC:2.7.7.7
CP007715.1_from_2368080_to_2370157_total_2078_3	EC:3.6.3.-
CP003040.1_from_828740_to_3592120_total_2763381_2236	EC:3.1.26.3
CP015434.1_from_341826_to_343533_total_1708_3	EC:3.1.1.-;EC:3.1.1.96
CP015434.1_from_1427924_to_1431033_total_3110_1	EC:2.1.3.15
CP010781.1_from_285473_to_292049_total_6577_6	EC:2.3.1.60
CP010781.1_from_2152205_to_2156282_total_4078_2	EC:1.3.8.-
CP010781.1_from_2830698_to_2838975_total_8278_3	EC:2.6.1.76
CP007690.1_from_634756_to_635486_total_731_1	EC:6.2.1.-
CP007690.1_from_644693_to_645385_total_693_1	EC:2.3.1.8
CP007690.1_from_1206075_to_1206329_total_255_2	EC:5.4.99.-
CP007690.1_from_1217277_to_1217498_total_222_1	EC:2.4.2.10
CP007690.1_from_1450715_to_1451092_total_378_1	EC:2.3.1.61
CP007690.1_from_1667600_to_1667749_total_150_1	EC:3.1.21.2
CP007690.1_from_1714513_to_1714662_total_150_1	EC:6.4.1.3
CP007690.1_from_1735755_to_1736135_total_381_1	EC:6.1.-.-
CP007690.1_from_1811356_to_1811648_total_293_1	EC:1.1.1.38
CP007690.1_from_1964769_to_1965232_total_464_2	EC:4.99.1.1
CP007690.1_from_2331815_to_2332014_total_200_1	EC:2.7.1.144
CP007690.1_from_2373845_to_2374099_total_255_1	EC:5.6.2.1
CP007690.1_from_2383788_to_2384368_total_581_1	EC:2.3.2.16
CP007690.1_from_2425028_to_2425401_total_374_2	EC:1.17.1.9
CP003860.1_from_284068_to_400501_total_116434_61	EC:3.6.3.-
CP003860.1_from_1189800_to_1281492_total_91693_1	EC:2.7.7.7
CP003860.1_from_1598154_to_1713017_total_114864_33	EC:3.2.1.86
CP010526.1_from_58599_to_62729_total_4131_3	EC:2.3.1.-;EC:2.7.1.190
CP010526.1_from_229558_to_238221_total_8664_8	EC:2.3.1.54
CP010526.1_from_382983_to_385401_total_2419_1	EC:2.1.1.14
CP010526.1_from_968440_to_976692_total_8253_7	EC:1.4.1.2
CP010526.1_from_1162997_to_1164994_total_1998_3	EC:1.14.99.48
CP010526.1_from_1706251_to_1714484_total_8234_1	EC:3.1.21.2
CP010526.1_from_1846867_to_1849710_total_2844_4	EC:1.1.1.38
CP010526.1_from_1888720_to_1889269_total_550_1	EC:6.3.4.3
CP010526.1_from_1914578_to_1918831_total_4254_1	EC:2.6.1.21
CP010526.1_from_2058174_to_2061377_total_3204_1	EC:2.7.13.3
CP010526.1_from_2121506_to_2125397_total_3892_2	EC:3.1.4.3
CP010526.1_from_2430165_to_2436253_total_6089_6	EC:3.5.3.8
CP010526.1_from_2605453_to_2606974_total_1522_1	EC:5.4.2.2
CP010526.1_from_2647102_to_2650818_total_3717_5	EC:3.4.22.70
CP010526.1_from_2829927_to_2835626_total_5700_1	EC:3.6.3.-
CP000312.1_from_204407_to_221729_total_17323_18	EC:3.2.1.35
CP000312.1_from_454517_to_464669_total_10153_3	EC:4.1.1.22
CP000312.1_from_1207090_to_1225115_total_18026_14	EC:2.6.1.1;EC:4.1.1.12
CP012593.1_from_1214948_to_1215097_total_150_1	EC:3.6.4.12
CP012593.1_from_1478887_to_1479142_total_256_1	EC:1.4.1.1
HE579061.1_from_515961_to_516288_total_328_1	EC:6.3.4.19
HE579061.1_from_570549_to_571425_total_877_2	EC:3.1.2.-;EC:3.5.1.-;EC:3.5.1.124
HE579061.1_from_597602_to_599364_total_1763_1	EC:3.5.4.16
HE579061.1_from_728490_to_731965_total_3476_1	EC:3.5.1.25
HE579061.1_from_788457_to_789243_total_787_1	EC:3.5.1.28
HE579061.1_from_861656_to_862104_total_449_1	EC:2.8.1.7
HE579061.1_from_881140_to_882703_total_1564_3	EC:1.6.-.-
HE579061.1_from_900564_to_902234_total_1671_2	EC:1.4.1.2
HE579061.1_from_1089970_to_1092295_total_2326_3	EC:1.14.99.48
HE579061.1_from_1159813_to_1160753_total_941_2	EC:6.3.5.5
HE579061.1_from_1182264_to_1183124_total_861_1	EC:2.7.11.1
HE579061.1_from_1187606_to_1189348_total_1743_2	EC:3.6.4.12
HE579061.1_from_1552326_to_1553123_total_798_2	EC:1.4.4.2
HE579061.1_from_1598413_to_1600214_total_1802_1	EC:3.6.5.n1
HE579061.1_from_1954130_to_1957516_total_3387_5	EC:6.3.1.5
HE579061.1_from_1983308_to_1985692_total_2385_1	EC:3.1.4.3
HE579061.1_from_2723929_to_2724218_total_290_1	EC:5.3.1.16
CP007537.1_from_7_to_1908272_total_1908266_145	EC:4.4.1.13
CP014227.1_from_2432583_to_2435756_total_3174_5	EC:1.18.1.2
CP014227.1_from_2659674_to_2660544_total_871_1	EC:6.3.1.1
CP016668.1_from_93503_to_94726_total_1224_2	EC:7.2.1.1
CP016668.1_from_203784_to_204324_total_541_1	EC:1.1.1.40
CP016668.1_from_238400_to_239088_total_689_1	EC:5.4.99.23
CP016668.1_from_259190_to_260411_total_1222_2	EC:3.1.21.4
CP016668.1_from_639170_to_640100_total_931_1	EC:2.7.7.59;EC:3.1.4.-
CP016668.1_from_869763_to_872088_total_2326_4	EC:1.1.1.284
CP016668.1_from_930039_to_932000_total_1962_2	EC:2.7.7.7
CP016668.1_from_1096171_to_1097082_total_912_1	EC:5.6.2.2
CP016668.1_from_1179122_to_1179802_total_681_2	EC:2.6.1.57
CP016668.1_from_1367322_to_1368870_total_1549_2	EC:5.4.2.6
CP016668.1_from_1593652_to_1596156_total_2505_5	EC:2.7.7.18
CP016668.1_from_1802362_to_1803008_total_647_1	EC:2.7.7.43
CP016668.1_from_1914824_to_1915995_total_1172_1	EC:2.1.1.170
CP012717.1_from_1648284_to_1648734_total_451_1	EC:3.1.26.8
CP006900.2_from_2993610_to_3004684_total_11075_4	EC:4.3.2.3
CP006900.2_from_2993610_to_3004684_total_11075_5	EC:1.1.1.-
CP006900.2_from_3031936_to_3042985_total_11050_4	EC:1.-.-.-
CP006900.2_from_3509641_to_3516844_total_7204_4	EC:7.2.2.16
CP006900.2_from_3604254_to_3628184_total_23931_13	EC:1.1.1.178;EC:1.1.1.35;EC:1.1.1.51
CP006900.2_from_5009105_to_5023977_total_14873_5	EC:2.3.1.16;EC:2.3.1.9
CP013393.1_from_1558832_to_1761520_total_202689_40	EC:6.6.1.2
CP013394.1_from_835984_to_1785945_total_949962_23	EC:3.6.3.-
CP013231.1_from_2_to_1889_total_1888_2	EC:1.8.1.14
CP013231.1_from_172726_to_175554_total_2829_2	EC:1.14.99.48
CP013231.1_from_244348_to_246363_total_2016_3	EC:2.4.2.10
CP013231.1_from_268564_to_269635_total_1072_2	EC:3.6.4.12
CP013231.1_from_274569_to_275124_total_556_2	EC:3.1.26.3
CP013231.1_from_364479_to_366248_total_1770_3	EC:6.3.1.2
CP013231.1_from_382709_to_383683_total_975_1	EC:3.1.31.1
CP013231.1_from_426058_to_427982_total_1925_1	EC:2.3.2.3
CP013231.1_from_495098_to_495582_total_485_1	EC:2.1.1.45
CP013231.1_from_563850_to_566284_total_2435_3	EC:4.2.3.4
CP013231.1_from_768427_to_769311_total_885_1	EC:6.1.1.21
CP013231.1_from_780260_to_781135_total_876_1	EC:2.4.2.29
CP013231.1_from_781166_to_781760_total_595_1	EC:2.4.99.17
CP013231.1_from_856789_to_857517_total_729_1	EC:2.8.1.4
CP013231.1_from_900775_to_901329_total_555_1	EC:2.6.1.21
CP013231.1_from_994239_to_995539_total_1301_2	EC:4.1.1.37
CP013231.1_from_1111688_to_1115320_total_3633_3	EC:3.1.4.3
CP013231.1_from_1175461_to_1177073_total_1613_1	EC:3.5.1.3
CP013231.1_from_1402552_to_1403318_total_767_2	EC:5.6.2.1
CP013231.1_from_1694158_to_1694814_total_657_1	EC:3.4.22.70
CP013231.1_from_1902347_to_1903102_total_756_2	EC:3.1.26.5
CP013231.1_from_2094931_to_2096711_total_1781_1	EC:5.1.3.14
CP013231.1_from_2105004_to_2105589_total_586_1	EC:1.17.1.9
CP013231.1_from_2199096_to_2200169_total_1074_1	EC:2.7.7.40
CP013231.1_from_2309885_to_2312830_total_2946_4	EC:2.1.1.14
CP013231.1_from_2314185_to_2316250_total_2066_1	EC:2.1.1.14
CP013231.1_from_2414079_to_2414842_total_764_1	EC:2.7.7.7
CP013231.1_from_2554265_to_2554887_total_623_2	EC:2.3.1.8
CP002403.1_from_283769_to_286583_total_2815_3	EC:2.3.1.8
CP002403.1_from_615217_to_616322_total_1106_1	EC:1.18.6.1
CP002403.1_from_761990_to_763716_total_1727_1	EC:3.1.21.4
CP003313.1_from_114513_to_119790_total_5278_1	EC:6.3.4.14;EC:6.4.1.2
CP003313.1_from_233005_to_235613_total_2609_4	EC:5.4.99.24
CP003313.1_from_397604_to_400181_total_2578_2	EC:2.3.1.243
CP003313.1_from_1189655_to_1191777_total_2123_4	EC:4.2.1.3;EC:4.2.1.99
CP003313.1_from_1297777_to_1299666_total_1890_1	EC:5.4.3.-
CP003313.1_from_1879724_to_1883684_total_3961_1	EC:6.3.5.5
CP003313.1_from_2071527_to_2072216_total_690_1	EC:6.1.1.7
AE009949.1_from_151255_to_211239_total_59985_7	EC:4.4.1.13
AE009949.1_from_837152_to_886672_total_49521_14	EC:3.6.5.n1
CP011311.1_from_509030_to_510061_total_1032_1	EC:6.3.4.18
CP011311.1_from_1410524_to_1413425_total_2902_4	EC:2.4.1.345
CP011311.1_from_1813625_to_1816542_total_2918_1	EC:4.4.1.13
CP011311.1_from_2079358_to_2080342_total_985_1	EC:2.1.1.-
CP017811.1_from_81156_to_87532_total_6377_4	EC:3.1.21.4
CP017811.1_from_206649_to_207024_total_376_1	EC:5.3.1.9
CP017811.1_from_226289_to_227275_total_987_1	EC:3.6.1.25
CP017811.1_from_238655_to_241991_total_3337_4	EC:3.4.11.2
CP017811.1_from_242744_to_249456_total_6713_1	EC:3.4.11.2
CP017811.1_from_326543_to_329848_total_3306_3	EC:2.4.99.6
CP017811.1_from_403695_to_408580_total_4886_4	EC:2.7.7.7
CP017811.1_from_590377_to_590918_total_542_1	EC:1.1.1.-;EC:1.1.1.1;EC:1.1.1.284
CP017811.1_from_921177_to_926273_total_5097_3	EC:3.1.21.4
CP017811.1_from_1004275_to_1006231_total_1957_1	EC:3.4.13.21
CP017811.1_from_1088043_to_1089389_total_1347_1	EC:3.1.4.46
CP017811.1_from_1291216_to_1297324_total_6109_4	EC:3.1.21.4
CP017811.1_from_1397497_to_1399488_total_1992_2	EC:2.6.1.76
CP017811.1_from_1457549_to_1465914_total_8366_8	EC:2.7.1.217
CP017811.1_from_1457549_to_1465914_total_8366_10	EC:5.3.1.35
CP017811.1_from_1581905_to_1583882_total_1978_1	EC:7.5.2.10
CP017811.1_from_1793414_to_1795717_total_2304_4	EC:6.1.1.20
CP003696.1_from_2_to_2751233_total_2751232_603	EC:3.5.2.9
CP003696.1_from_2_to_2751233_total_2751232_1084	EC:2.6.1.11
CP003696.1_from_2_to_2751233_total_2751232_1960	EC:1.-.-.-
CP003696.1_from_2_to_2751233_total_2751232_2531	EC:3.1.26.5
CP002563.1_from_68_to_1757022_total_1756955_289	EC:3.2.1.99
CP002563.1_from_68_to_1757022_total_1756955_557	EC:2.5.1.48
CP002563.1_from_68_to_1757022_total_1756955_580	EC:1.13.12.4
CP002563.1_from_68_to_1757022_total_1756955_720	EC:3.4.11.-
CP002563.1_from_68_to_1757022_total_1756955_923	EC:3.5.-.-
CP002563.1_from_68_to_1757022_total_1756955_1176	EC:1.13.12.4
CP002563.1_from_68_to_1757022_total_1756955_1411	EC:1.1.1.140
CP002563.1_from_68_to_1757022_total_1756955_1619	EC:3.2.1.-
CP002563.1_from_1757035_to_2635267_total_878233_181	EC:7.2.2.10
CP012194.1_from_1046167_to_1046753_total_587_1	EC:1.20.4.3
CP012194.1_from_1721824_to_1723788_total_1965_1	EC:2.5.1.3;EC:2.7.1.49;EC:2.7.4.7
CP012194.1_from_1754552_to_1756676_total_2125_2	EC:6.3.1.19
CP012194.1_from_2095159_to_2097022_total_1864_2	EC:1.17.7.3
CP012194.1_from_3272271_to_3273902_total_1632_1	EC:1.14.13.24
CP012959.1_from_435497_to_436598_total_1102_1	EC:2.7.4.3
CP012959.1_from_2224855_to_2226554_total_1700_1	EC:5.4.99.-
CP000057.2_from_11890_to_13498_total_1609_1	EC:2.7.7.7
CP000057.2_from_552504_to_552740_total_237_1	EC:3.4.21.53
CP000057.2_from_563869_to_564689_total_821_1	EC:2.6.1.9
CP000057.2_from_587602_to_588362_total_761_2	EC:7.5.2.7
CP000057.2_from_614398_to_614667_total_270_1	EC:4.1.2.13
CP000057.2_from_977847_to_979458_total_1612_4	EC:1.4.3.5
CP000057.2_from_986470_to_986926_total_457_1	EC:3.4.11.23
CP000057.2_from_1324513_to_1325466_total_954_1	EC:5.4.99.12
CP000057.2_from_1883703_to_1884005_total_303_1	EC:3.4.11.18
CP019322.1_from_2927333_to_2928396_total_1064_1	EC:1.1.1.65
CP019322.1_from_5204283_to_5207680_total_3398_3	EC:1.5.1.-;EC:1.5.1.5
CP017094.1_from_2_to_2855562_total_2855561_212	EC:3.4.22.70
CP017094.1_from_2_to_2855562_total_2855561_255	EC:5.4.2.2
CP017094.1_from_2_to_2855562_total_2855561_833	EC:3.1.4.3
CP017094.1_from_2_to_2855562_total_2855561_1069	EC:6.2.1.1
CP017094.1_from_2_to_2855562_total_2855561_1429	EC:3.1.-.-
CP017094.1_from_2_to_2855562_total_2855561_1470	EC:2.4.1.227
CP017094.1_from_2_to_2855562_total_2855561_1723	EC:2.4.2.10
CP017094.1_from_2_to_2855562_total_2855561_1798	EC:1.14.99.48
CP017094.1_from_2_to_2855562_total_2855561_1987	EC:1.4.1.2
CP017094.1_from_2_to_2855562_total_2855561_2410	EC:2.4.2.8
CP017094.1_from_2_to_2855562_total_2855561_2551	EC:2.1.1.14
CP017094.1_from_2_to_2855562_total_2855561_2712	EC:7.5.2.-
CP017095.1_from_61_to_32437_total_32377_21	EC:1.6.5.-
HE579065.1_from_862451_to_1050615_total_188165_43	EC:1.4.1.2
HE579065.1_from_1050620_to_1120500_total_69881_41	EC:1.14.99.48
HE579065.1_from_1693759_to_1698088_total_4330_1	EC:6.1.1.3
HE579065.1_from_1886527_to_2004603_total_118077_89	EC:3.1.4.3
HE579065.1_from_2402424_to_2627397_total_224974_99	EC:5.4.2.2
HE579065.1_from_2402424_to_2627397_total_224974_134	EC:3.4.22.70
CP013621.1_from_125734_to_126935_total_1202_3	EC:1.1.1.304
CP013621.1_from_168655_to_169162_total_508_1	EC:5.1.3.14
CP013621.1_from_679417_to_680024_total_608_1	EC:2.3.1.8
CP013621.1_from_941741_to_942333_total_593_1	EC:1.6.-.-
CP013621.1_from_1031499_to_1032661_total_1163_3	EC:2.7.6.5
CP013621.1_from_1032725_to_1033307_total_583_1	EC:2.7.6.5
CP013621.1_from_1087918_to_1088658_total_741_2	EC:4.1.3.36
CP013621.1_from_1139295_to_1141345_total_2051_3	EC:1.2.4.1
CP013621.1_from_1179706_to_1182177_total_2472_3	EC:1.14.99.48
CP013621.1_from_1257762_to_1259959_total_2198_1	EC:2.7.4.8
CP013621.1_from_1802727_to_1803627_total_901_2	EC:6.1.1.9
CP013621.1_from_1829020_to_1830147_total_1128_1	EC:1.2.1.12
CP013621.1_from_2141173_to_2142730_total_1558_1	EC:3.1.4.3
CP013621.1_from_2200269_to_2200835_total_567_2	EC:2.7.8.7
CP013621.1_from_2674166_to_2676088_total_1923_1	EC:3.4.22.70
CP013621.1_from_2793003_to_2794364_total_1362_1	EC:3.4.24.29
CP002902.1_from_95703_to_97906_total_2204_2	EC:2.7.1.21
CP002902.1_from_1508836_to_1573186_total_64351_58	EC:3.6.1.3
CP003939.1_from_321900_to_350748_total_28849_8	EC:4.2.1.157
CP003939.1_from_321900_to_350748_total_28849_9	EC:4.2.1.157
CP003939.1_from_321900_to_350748_total_28849_10	EC:1.3.1.108
CP003939.1_from_416709_to_436954_total_20246_24	EC:5.1.1.12
CP003939.1_from_813247_to_814111_total_865_1	EC:2.3.1.181
