sequence_ID	prediction
CP006044.1_from_1481238_to_1481535_total_298_1	EC:1.4.1.1
CP006044.1_from_1640277_to_1640772_total_496_2	EC:3.1.21.2
CP006044.1_from_1726275_to_1726538_total_264_2	EC:3.6.4.12
CP006044.1_from_1764834_to_1765311_total_478_1	EC:6.1.1.3
CP006044.1_from_2049889_to_2050389_total_501_1	EC:4.3.2.2
CP006044.1_from_2537882_to_2538831_total_950_1	EC:2.6.1.62
CP006044.1_from_2760633_to_2761312_total_680_1	EC:3.5.3.6
CP006045.1_from_7976_to_8347_total_372_1	EC:3.5.2.6
CP011474.1_from_1111137_to_1112257_total_1121_2	EC:5.4.99.61
CP014539.1_from_2293877_to_2295023_total_1147_1	EC:1.1.1.1
CP009534.1_from_810394_to_810787_total_394_1	EC:6.3.3.3
CP009534.1_from_2365409_to_2366389_total_981_1	EC:1.1.1.1
CP009534.1_from_3351587_to_3352415_total_829_2	EC:3.6.1.41
HE579067.1_from_547880_to_551526_total_3647_1	EC:6.1.1.16
HE579067.1_from_615479_to_616761_total_1283_2	EC:2.3.1.8
HE579067.1_from_788064_to_789017_total_954_1	EC:3.5.1.28
HE579067.1_from_882644_to_884508_total_1865_1	EC:1.6.-.-
HE579067.1_from_918188_to_921316_total_3129_3	EC:1.8.1.14
HE579067.1_from_1053984_to_1055706_total_1723_4	EC:7.6.2.11
HE579067.1_from_1091051_to_1092436_total_1386_1	EC:1.14.99.48
HE579067.1_from_1318809_to_1319981_total_1173_1	EC:2.2.1.1
HE579067.1_from_1340970_to_1342673_total_1704_2	EC:2.3.2.3
HE579067.1_from_1358713_to_1359323_total_611_2	EC:2.3.2.18
HE579067.1_from_1397501_to_1398013_total_513_2	EC:1.2.4.2
HE579067.1_from_1470974_to_1471987_total_1014_2	EC:3.1.-.-
HE579067.1_from_1598343_to_1600529_total_2187_1	EC:3.6.5.n1
HE579067.1_from_1718594_to_1719170_total_577_1	EC:1.1.1.38
HE579067.1_from_1802604_to_1803956_total_1353_1	EC:1.5.5.2
HE579067.1_from_1980212_to_1985008_total_4797_4	EC:3.1.4.3
HE579067.1_from_2028189_to_2030975_total_2787_1	EC:3.5.1.3
HE579067.1_from_2340511_to_2341250_total_740_1	EC:3.5.3.8
HE579067.1_from_2545517_to_2547255_total_1739_1	EC:3.4.22.70
HE579067.1_from_2756474_to_2758811_total_2338_3	EC:3.1.26.5
CP006650.1_from_206343_to_207635_total_1293_2	EC:1.9.3.1
CP006650.1_from_1648405_to_1649810_total_1406_1	EC:4.1.3.41
CP006650.1_from_3184120_to_3185521_total_1402_3	EC:4.3.2.3
CP006650.1_from_3287209_to_3289122_total_1914_3	EC:4.1.3.24
CP006650.1_from_3477733_to_3479065_total_1333_2	EC:7.2.2.-
CP006652.1_from_333363_to_334101_total_739_1	EC:4.2.1.80
CP006653.1_from_34044_to_35106_total_1063_1	EC:1.1.1.81
CP006653.1_from_184138_to_185372_total_1235_2	EC:1.1.1.178;EC:1.1.1.35;EC:1.1.1.51
CP000728.1_from_834043_to_933138_total_99096_50	EC:3.4.24.69
CP000728.1_from_2213218_to_2220540_total_7323_2	EC:3.6.3.-
CP000728.1_from_2228077_to_2311079_total_83003_1	EC:3.4.11.5
CP000728.1_from_3576367_to_3657923_total_81557_17	EC:2.8.3.17
CP002424.1_from_7_to_2248964_total_2248958_78	EC:2.7.7.43
CP002424.1_from_7_to_2248964_total_2248958_83	EC:7.6.2.12
CP002424.1_from_7_to_2248964_total_2248958_260	EC:2.7.7.n1
CP002424.1_from_7_to_2248964_total_2248958_453	EC:6.1.1.4
CP002424.1_from_7_to_2248964_total_2248958_1017	EC:2.4.99.6
CP002424.1_from_7_to_2248964_total_2248958_1313	EC:3.1.21.4
CP002424.1_from_7_to_2248964_total_2248958_1462	EC:1.1.1.284
AM295007.1_from_1443338_to_1444224_total_887_2	EC:2.7.1.24
AM295007.1_from_1595674_to_1596455_total_782_2	EC:5.3.1.26
CP012719.1_from_1544281_to_1546072_total_1792_3	EC:2.6.1.2
CP012719.1_from_1634660_to_1635949_total_1290_1	EC:2.7.7.8
CP012719.1_from_1642253_to_1642888_total_636_1	EC:1.11.1.15
CP002816.1_from_389541_to_391781_total_2241_3	EC:1.1.1.6
CP002816.1_from_872616_to_876639_total_4024_3	EC:7.2.2.10
CP002816.1_from_1529905_to_1531431_total_1527_2	EC:3.5.-.-
CP002816.1_from_2794871_to_2798317_total_3447_1	EC:2.7.1.121
CP012970.1_from_866040_to_910747_total_44708_7	EC:1.4.1.2
CP012970.1_from_1103514_to_1113385_total_9872_9	EC:1.14.99.48
CP012970.1_from_1573977_to_1575341_total_1365_2	EC:2.7.1.71
CP012970.1_from_1987474_to_2044411_total_56938_11	EC:3.1.4.3
CP012970.1_from_2466064_to_2496617_total_30554_15	EC:5.4.2.2
CP012970.1_from_2517482_to_2532057_total_14576_6	EC:3.4.22.70
LN515532.1_from_645440_to_647450_total_2011_2	EC:3.1.26.11
LN515532.1_from_1543686_to_1544572_total_887_1	EC:2.3.1.180
CP000568.1_from_1795672_to_1796230_total_559_2	EC:3.5.4.30
CP014634.1_from_16_to_2737968_total_2737953_885	EC:2.3.1.255;EC:2.3.1.258
CP014634.1_from_16_to_2737968_total_2737953_1468	EC:1.2.1.16
CP014634.1_from_16_to_2737968_total_2737953_1569	EC:7.2.2.8
CP014634.1_from_16_to_2737968_total_2737953_2547	EC:2.7.7.53
CP012045.1_from_93553_to_94562_total_1010_2	EC:2.7.7.6
CP012045.1_from_153401_to_158823_total_5423_6	EC:4.4.1.13
CP012045.1_from_913579_to_914645_total_1067_2	EC:7.2.4.5
CP001063.1_from_133385_to_133639_total_255_1	EC:4.2.1.1
CP001063.1_from_173496_to_173972_total_477_1	EC:2.7.7.59;EC:3.1.4.-
CP001063.1_from_182636_to_183095_total_460_1	EC:2.7.7.41
CP001063.1_from_197153_to_197541_total_389_1	EC:4.1.1.18
CP001063.1_from_318132_to_318392_total_261_1	EC:3.1.4.14
CP001063.1_from_319319_to_319574_total_256_1	EC:2.4.99.17
CP001063.1_from_479540_to_479796_total_257_1	EC:5.4.4.2
CP001063.1_from_1086787_to_1087051_total_265_1	EC:2.7.7.13
CP001063.1_from_1474658_to_1475050_total_393_1	EC:1.1.1.28
CP001063.1_from_1622912_to_1623282_total_371_1	EC:6.3.3.3
CP001063.1_from_1637514_to_1637801_total_288_1	EC:1.5.1.3;EC:1.5.1.50
CP001063.1_from_1696161_to_1696700_total_540_2	EC:1.15.1.1
CP001063.1_from_1818287_to_1818580_total_294_1	EC:2.3.1.109
CP001063.1_from_2222821_to_2223072_total_252_1	EC:2.3.1.54
CP001063.1_from_2275741_to_2275989_total_249_1	EC:2.1.1.189
CP001063.1_from_2319140_to_2319403_total_264_1	EC:3.4.19.5
CP001063.1_from_2522641_to_2522991_total_351_1	EC:1.1.1.35;EC:4.2.1.17;EC:5.1.2.3
CP001063.1_from_2546196_to_2546951_total_756_2	EC:2.8.3.16
CP001063.1_from_2589569_to_2589930_total_362_2	EC:2.7.1.35
CP001063.1_from_2640010_to_2640159_total_150_1	EC:3.5.1.18
CP001063.1_from_2721843_to_2722175_total_333_1	EC:1.14.12.17
CP001063.1_from_2908823_to_2909206_total_384_1	EC:1.8.1.2
CP001063.1_from_2977676_to_2977968_total_293_1	EC:6.3.2.2
CP001063.1_from_2978463_to_2978720_total_258_1	EC:4.4.1.21
CP001063.1_from_3121987_to_3122825_total_839_1	EC:1.2.1.72
CP001063.1_from_3178541_to_3178787_total_247_1	EC:3.5.1.78;EC:6.3.1.8
CP001063.1_from_3271138_to_3272006_total_869_1	EC:1.3.1.34
CP001063.1_from_3384409_to_3384843_total_435_1	EC:4.1.2.40
CP001063.1_from_3549867_to_3550149_total_283_1	EC:3.4.24.70
CP001063.1_from_3903058_to_3903356_total_299_1	EC:6.3.1.1
CP001063.1_from_3930137_to_3930535_total_399_1	EC:7.3.2.1
CP001063.1_from_4066824_to_4067121_total_298_1	EC:1.1.1.373
CP001063.1_from_4402224_to_4402509_total_286_1	EC:3.1.13.1
CP001063.1_from_4417927_to_4418184_total_258_1	EC:5.1.3.22
CP001063.1_from_4467245_to_4467489_total_245_1	EC:4.2.1.8
CP009106.2_from_23743_to_24011_total_269_2	EC:7.3.2.1
CP009106.2_from_1048128_to_1048427_total_300_1	EC:3.4.13.18
CP009106.2_from_1192876_to_1193142_total_267_1	EC:2.4.99.17
CP009106.2_from_1554509_to_1554797_total_289_1	EC:7.1.1.7
CP009106.2_from_1656934_to_1657175_total_242_1	EC:3.1.4.52
CP009106.2_from_2832306_to_2832455_total_150_2	EC:7.1.2.2
CP009106.2_from_3461406_to_3461641_total_236_1	EC:4.3.1.7
CP009106.2_from_3612807_to_3613146_total_340_1	EC:3.2.2.27
CP009106.2_from_3766866_to_3767130_total_265_1	EC:1.8.1.2
CP009106.2_from_3932427_to_3932699_total_273_1	EC:1.-.-.-
CP009106.2_from_4022917_to_4023198_total_282_1	EC:2.1.1.33
CP009106.2_from_4786968_to_4787216_total_249_1	EC:1.1.1.94
CP003861.1_from_442263_to_444832_total_2570_3	EC:4.2.1.20
CP003861.1_from_479352_to_481706_total_2355_3	EC:6.3.2.7
CP003861.1_from_1251413_to_1255140_total_3728_5	EC:4.3.3.7
CP000436.1_from_830733_to_831609_total_877_1	EC:3.1.1.5
CP000436.1_from_1237094_to_1237382_total_289_1	EC:4.2.1.2
FQ312006.1_from_22670_to_23031_total_362_1	EC:2.4.2.52;EC:2.7.7.61
FQ312006.1_from_592224_to_592457_total_234_1	EC:3.4.21.53
FQ312006.1_from_817713_to_818038_total_326_1	EC:2.7.7.60
FQ312006.1_from_1090414_to_1090692_total_279_1	EC:6.1.1.14
FQ312006.1_from_1370115_to_1370639_total_525_1	EC:4.1.3.27
FQ312006.1_from_1691209_to_1691671_total_463_1	EC:2.8.1.4
FQ312006.1_from_1949830_to_1950313_total_484_1	EC:3.5.2.9
CP011309.1_from_1672599_to_1674314_total_1716_2	EC:2.8.4.2
CP011309.1_from_2096501_to_2097407_total_907_1	EC:3.2.2.23;EC:4.2.99.18
CP011309.1_from_2225784_to_2227020_total_1237_1	EC:2.4.1.346
CP011309.1_from_2397411_to_2398742_total_1332_2	EC:2.7.7.18
CP011309.1_from_2796826_to_2798932_total_2107_1	EC:1.1.1.304;EC:1.1.1.76
CP011309.1_from_3264954_to_3267330_total_2377_2	EC:4.1.3.27
CP003152.1_from_5094_to_28814_total_23721_21	EC:3.1.4.-;EC:3.1.4.41
CP011311.1_from_2_to_2451807_total_2451806_435	EC:1.-.-.-
CP011311.1_from_2_to_2451807_total_2451806_465	EC:7.2.2.-
CP011311.1_from_2_to_2451807_total_2451806_541	EC:1.2.1.16
CP011311.1_from_2_to_2451807_total_2451806_695	EC:7.2.2.-
CP011311.1_from_2_to_2451807_total_2451806_1190	EC:2.4.1.-;EC:2.4.1.83
CP011311.1_from_2_to_2451807_total_2451806_1713	EC:4.4.1.13
CP011311.1_from_2_to_2451807_total_2451806_1764	EC:1.2.1.79
CP016655.1_from_51378_to_52144_total_767_1	EC:5.4.2.6
CP016655.1_from_546636_to_547487_total_852_2	EC:1.1.1.284
CP016655.1_from_709016_to_709778_total_763_1	EC:1.1.1.85
CP016655.1_from_710649_to_711100_total_452_2	EC:2.1.1.37
CP016655.1_from_1158190_to_1158477_total_288_1	EC:6.1.1.20
CP016655.1_from_1209121_to_1210027_total_907_1	EC:2.1.3.15
CP016655.1_from_1218284_to_1218788_total_505_1	EC:3.5.1.28
CP016655.1_from_1605419_to_1606288_total_870_1	EC:2.7.7.n1
CP016655.1_from_1605419_to_1606288_total_870_2	EC:7.1.1.-
CP016655.1_from_1679197_to_1679936_total_740_1	EC:2.1.1.170
CP011329.1_from_186072_to_188372_total_2301_1	EC:2.7.7.6
CP011329.1_from_191311_to_192569_total_1259_1	EC:2.7.2.1
CP011329.1_from_193614_to_195883_total_2270_3	EC:3.4.11.7
CP011329.1_from_1158763_to_1161542_total_2780_4	EC:2.7.7.43
CP011329.1_from_1689921_to_1690585_total_665_1	EC:2.7.1.121
CP011329.1_from_1757110_to_1760867_total_3758_3	EC:2.7.7.7
AP009324.1_from_13_to_2880160_total_2880148_952	EC:1.4.1.2
AP009324.1_from_13_to_2880160_total_2880148_1123	EC:1.14.99.48
AP009324.1_from_13_to_2880160_total_2880148_2480	EC:5.4.2.2
AP009324.1_from_13_to_2880160_total_2880148_2516	EC:3.4.22.70
CP016826.1_from_34_to_2337853_total_2337820_24	EC:3.1.4.-;EC:3.1.4.41
CP016826.1_from_34_to_2337853_total_2337820_978	EC:5.4.99.61
LN831026.1_from_879504_to_2463644_total_1584141_14	EC:1.2.4.2;EC:2.3.1.61
CP001015.1_from_301410_to_302916_total_1507_1	EC:3.2.1.70
CP001015.1_from_774242_to_774729_total_488_1	EC:2.7.1.56
CP001015.1_from_1407063_to_1410832_total_3770_1	EC:6.3.2.7
CP001015.1_from_1779950_to_1780918_total_969_1	EC:2.7.7.6
CP001015.1_from_1787957_to_1789205_total_1249_1	EC:6.3.1.1
CP001015.1_from_1942167_to_1942806_total_640_1	EC:6.1.1.12
CU468135.1_from_1328614_to_1329397_total_784_1	EC:3.1.3.22;EC:3.1.3.23;EC:3.1.3.50
CU468135.1_from_1682445_to_1683127_total_683_1	EC:6.1.1.19
CU468135.1_from_1789248_to_1795525_total_6278_2	EC:4.-.-.-
CU468135.1_from_2349867_to_2351855_total_1989_1	EC:1.2.1.79
CU468135.1_from_2883120_to_2894058_total_10939_15	EC:1.1.1.25
CU468135.1_from_3059395_to_3064623_total_5229_2	EC:3.5.1.87
CP003209.1_from_943152_to_1005493_total_62342_28	EC:1.2.4.2;EC:2.3.1.61
CP001107.1_from_2944704_to_2946017_total_1314_2	EC:4.2.1.32
CP001107.1_from_3046206_to_3046700_total_495_1	EC:6.1.1.10
CP009583.1_from_3_to_2503715_total_2503713_37	EC:3.1.4.-;EC:3.1.4.41
CP009583.1_from_3_to_2503715_total_2503713_182	EC:2.4.2.36
CP009583.1_from_3_to_2503715_total_2503713_1108	EC:5.4.99.61
CP009583.1_from_3_to_2503715_total_2503713_1135	EC:2.1.1.13
AP012336.1_from_357621_to_358804_total_1184_1	EC:3.2.1.26
AP012336.1_from_809925_to_810835_total_911_1	EC:3.1.-.-;EC:3.1.3.7
AE002098.2_from_2462_to_3542_total_1081_2	EC:1.20.4.1
AE002098.2_from_75750_to_77021_total_1272_1	EC:2.1.1.184
AE002098.2_from_83615_to_84287_total_673_1	EC:7.6.2.12
AE002098.2_from_206778_to_207836_total_1059_1	EC:2.3.2.6
AE002098.2_from_236519_to_237591_total_1073_2	EC:3.5.2.9
AE002098.2_from_281382_to_283147_total_1766_3	EC:2.7.1.221
AE002098.2_from_382489_to_382771_total_283_1	EC:1.3.98.3
AE002098.2_from_622113_to_623183_total_1071_1	EC:2.1.1.228
AE002098.2_from_702052_to_702387_total_336_1	EC:2.7.1.130
AE002098.2_from_933281_to_933644_total_364_1	EC:1.1.1.42
AE002098.2_from_1360062_to_1360424_total_363_1	EC:1.2.4.1
AE002098.2_from_1427323_to_1427711_total_389_1	EC:1.15.1.1
AE002098.2_from_1580818_to_1581397_total_580_1	EC:3.5.1.18
CP012805.1_from_11_to_1924512_total_1924502_381	EC:3.6.3.-
CP012805.1_from_11_to_1924512_total_1924502_1655	EC:3.2.1.86
CP013244.1_from_1239490_to_1240196_total_707_1	EC:6.3.4.20
CP013244.1_from_1263541_to_1265549_total_2009_2	EC:5.3.3.18
CP013991.1_from_572015_to_573622_total_1608_1	EC:4.2.1.41
CP013991.1_from_1166453_to_1167944_total_1492_3	EC:3.5.2.9
CP013991.1_from_1691162_to_1692836_total_1675_1	EC:2.8.4.2
CP013991.1_from_2407728_to_2409166_total_1439_3	EC:2.7.7.18
CP013991.1_from_2684557_to_2686528_total_1972_2	EC:2.3.1.189
CP013991.1_from_3181048_to_3182469_total_1422_2	EC:4.1.1.48;EC:5.3.1.24
CP016648.1_from_1841051_to_1841200_total_150_1	EC:2.1.3.15
CP016683.1_from_409032_to_410018_total_987_2	EC:5.4.99.23
CP016683.1_from_706254_to_706854_total_601_1	EC:2.7.7.99
CP016683.1_from_1487717_to_1488323_total_607_1	EC:4.2.1.3;EC:4.2.1.99
CP016683.1_from_1929595_to_1930172_total_578_1	EC:1.15.1.1
CP016683.1_from_2095504_to_2096071_total_568_2	EC:2.1.1.37
FQ670204.1_from_75434_to_75583_total_150_1	EC:1.1.98.6
FQ670204.1_from_311351_to_311849_total_499_1	EC:2.1.1.-;EC:2.1.1.35
FQ670204.1_from_322281_to_323049_total_769_1	EC:1.3.5.4
FQ670204.1_from_515367_to_515885_total_519_1	EC:3.2.2.20
FQ670204.1_from_746135_to_746551_total_417_1	EC:3.6.1.8
FQ670204.1_from_796828_to_797455_total_628_1	EC:3.1.26.12
FQ670204.1_from_810473_to_811177_total_705_2	EC:3.1.11.6
FQ670204.1_from_887711_to_888084_total_374_1	EC:2.1.1.192
FQ670204.1_from_980377_to_980663_total_287_1	EC:1.3.1.98
FQ670204.1_from_1055121_to_1055866_total_746_2	EC:2.1.1.72
FQ670204.1_from_1127513_to_1128179_total_667_1	EC:2.7.1.60
FQ670204.1_from_1204573_to_1205348_total_776_1	EC:2.4.99.6
FQ670204.1_from_1270027_to_1270326_total_300_1	EC:1.17.4.1
FQ670204.1_from_1457697_to_1458546_total_850_1	EC:6.1.1.20
FQ670204.1_from_1501447_to_1502613_total_1167_2	EC:2.2.1.7
FQ670204.1_from_1505039_to_1505537_total_499_1	EC:2.8.1.4
FQ670204.1_from_1525050_to_1525653_total_604_1	EC:2.7.7.7
FQ670204.1_from_1703902_to_1704174_total_273_1	EC:6.1.1.19
FQ670204.1_from_1834602_to_1834921_total_320_1	EC:4.99.1.1
AM942444.1_from_945285_to_945810_total_526_1	EC:3.6.1.7
HE613569.1_from_429824_to_430407_total_584_1	EC:6.1.1.14
HE613569.1_from_431834_to_432197_total_364_1	EC:2.2.1.1
HE613569.1_from_507581_to_507854_total_274_1	EC:1.1.1.27
HE613569.1_from_1230038_to_1230299_total_262_1	EC:6.3.5.5
HE613569.1_from_1260868_to_1261272_total_405_2	EC:2.7.4.25
HE613569.1_from_1563770_to_1564163_total_394_1	EC:2.7.1.-
HE613569.1_from_1573987_to_1574880_total_894_2	EC:2.7.1.66
HE613569.1_from_1598447_to_1598596_total_150_1	EC:6.1.1.10
CP007207.1_from_981953_to_982685_total_733_1	EC:1.5.1.5;EC:3.5.4.9
CP007207.1_from_2037124_to_2037732_total_609_1	EC:1.11.1.21
CP015831.1_from_6_to_40839_total_40834_38	EC:4.1.99.1
CP015831.1_from_257578_to_564181_total_306604_188	EC:2.3.1.-;EC:2.3.1.53
CP015831.1_from_257578_to_564181_total_306604_257	EC:5.1.3.41
CP015831.1_from_257578_to_564181_total_306604_269	EC:2.7.7.n1
CP015831.1_from_813358_to_1032911_total_219554_3	EC:3.6.1.25
CP015831.1_from_1032926_to_1252444_total_219519_134	EC:4.1.1.-;EC:4.1.1.61
CP015831.1_from_1032926_to_1252444_total_219519_170	EC:4.2.2.n1
CP015831.1_from_1252450_to_1870795_total_618346_87	EC:3.1.3.27
CP015831.1_from_2002230_to_2014931_total_12702_1	EC:2.7.13.3
CP015831.1_from_2002230_to_2014931_total_12702_7	EC:3.1.3.16
CP015831.1_from_2014942_to_2123086_total_108145_32	EC:5.1.3.26
CP015831.1_from_2014942_to_2123086_total_108145_45	EC:2.3.1.227
CP015831.1_from_2513848_to_3381380_total_867533_71	EC:3.2.1.31
CP015831.1_from_2513848_to_3381380_total_867533_218	EC:3.1.21.4;EC:3.6.4.-;EC:3.6.4.12
CP015831.1_from_2513848_to_3381380_total_867533_292	EC:2.7.1.121
CP015831.1_from_2513848_to_3381380_total_867533_313	EC:4.3.2.7
CP015831.1_from_2513848_to_3381380_total_867533_450	EC:3.1.21.4;EC:3.6.4.-;EC:3.6.4.12
CP015831.1_from_2513848_to_3381380_total_867533_563	EC:2.3.1.118;EC:2.3.1.5
CP015831.1_from_2513848_to_3381380_total_867533_613	EC:1.2.1.21;EC:1.2.1.22
CP015831.1_from_2513848_to_3381380_total_867533_679	EC:2.4.1.352
CP015831.1_from_2513848_to_3381380_total_867533_924	EC:4.3.2.7
CP015831.1_from_3381400_to_3574693_total_193294_4	EC:2.7.1.121
CP015831.1_from_3381400_to_3574693_total_193294_89	EC:3.1.21.4;EC:3.6.4.-;EC:3.6.4.12
CP015831.1_from_3948839_to_4155054_total_206216_152	EC:1.1.1.-;EC:1.1.1.237
CP015831.1_from_4279309_to_4925154_total_645846_231	EC:7.6.2.2
CP015831.1_from_4279309_to_4925154_total_645846_339	EC:2.3.1.18
CP015831.1_from_4279309_to_4925154_total_645846_418	EC:1.2.99.6
CP015831.1_from_4279309_to_4925154_total_645846_569	EC:7.2.2.16
CP015831.1_from_4964840_to_5125804_total_160965_130	EC:2.7.7.7
CP015831.1_from_5584496_to_5607907_total_23412_10	EC:2.7.1.202
CP011542.1_from_375611_to_376205_total_595_1	EC:2.1.1.163
CP011542.1_from_1145689_to_1146812_total_1124_1	EC:3.6.1.11
CP011542.1_from_1262591_to_1263693_total_1103_1	EC:2.4.1.342
CP011542.1_from_2441028_to_2441552_total_525_1	EC:1.9.3.1
CP011542.1_from_3057114_to_3058684_total_1571_2	EC:2.7.7.4
CP016627.1_from_3_to_2173408_total_2173406_26	EC:3.1.21.4
CP016627.1_from_3_to_2173408_total_2173406_457	EC:2.7.7.n1
CP016627.1_from_3_to_2173408_total_2173406_645	EC:2.7.7.43
CP016627.1_from_3_to_2173408_total_2173406_650	EC:7.6.2.12
CP016627.1_from_3_to_2173408_total_2173406_1517	EC:1.1.1.284
CP016627.1_from_3_to_2173408_total_2173406_1667	EC:2.1.1.37
CP016627.1_from_3_to_2173408_total_2173406_1939	EC:2.4.99.6
CP016665.1_from_4_to_2154341_total_2154338_770	EC:7.6.2.12
CP016665.1_from_4_to_2154341_total_2154338_775	EC:2.7.7.43
CP016665.1_from_4_to_2154341_total_2154338_952	EC:2.7.7.n1
CP016665.1_from_4_to_2154341_total_2154338_1383	EC:3.1.21.4
CP016665.1_from_4_to_2154341_total_2154338_1587	EC:2.4.99.6
CP016665.1_from_4_to_2154341_total_2154338_1860	EC:2.1.1.37
CP016665.1_from_4_to_2154341_total_2154338_2009	EC:1.1.1.284
CP003082.1_from_9_to_2279118_total_2279110_1062	EC:5.4.99.61
CP015186.1_from_13965_to_65924_total_51960_20	EC:3.1.4.-;EC:3.1.4.41
CP015186.1_from_1170550_to_1203719_total_33170_1	EC:5.4.99.61
CP013621.1_from_33741_to_34109_total_369_1	EC:2.1.1.177
CP013621.1_from_94349_to_94625_total_277_1	EC:4.6.1.13
CP013621.1_from_266488_to_267016_total_529_1	EC:1.97.1.4
CP013621.1_from_295872_to_296429_total_558_1	EC:1.1.1.-;EC:1.1.1.14;EC:1.1.1.9
CP013621.1_from_296775_to_297094_total_320_1	EC:1.1.1.-;EC:1.1.1.14;EC:1.1.1.9
CP013621.1_from_441327_to_441757_total_431_2	EC:2.1.1.14
CP013621.1_from_445316_to_445577_total_262_1	EC:1.5.1.20;EC:2.1.1.10
CP013621.1_from_537855_to_538575_total_721_1	EC:2.7.7.7
CP013621.1_from_668909_to_669375_total_467_1	EC:6.2.1.-
CP013621.1_from_672550_to_673139_total_590_2	EC:3.2.2.27
CP013621.1_from_937145_to_937294_total_150_1	EC:6.2.1.54
CP013621.1_from_1181394_to_1181764_total_371_1	EC:1.14.99.48
CP013621.1_from_1386838_to_1387113_total_276_1	EC:3.1.31.1
CP013621.1_from_1574441_to_1574962_total_522_2	EC:2.1.1.163
CP013621.1_from_1863742_to_1864305_total_564_2	EC:1.11.1.15
CP013621.1_from_1940779_to_1941055_total_277_1	EC:3.2.1.96
CP013621.1_from_2126157_to_2126776_total_620_1	EC:1.2.1.-
CP013621.1_from_2531245_to_2531749_total_505_1	EC:2.7.13.3
CP013621.1_from_2663965_to_2665613_total_1649_1	EC:3.1.3.11
CP013621.1_from_2711867_to_2712682_total_816_1	EC:1.3.8.-
CP013621.1_from_2744399_to_2744699_total_301_1	EC:2.1.2.11
LN868943.1_from_2_to_3746266_total_3746265_125	EC:4.1.2.14
LN868943.1_from_2_to_3746266_total_3746265_447	EC:2.7.7.n1
LN868943.1_from_2_to_3746266_total_3746265_1521	EC:4.2.1.-;EC:4.2.1.8
LN868943.1_from_2_to_3746266_total_3746265_2540	EC:7.2.2.8
LN868943.1_from_2_to_3746266_total_3746265_2779	EC:1.1.1.346
LN868943.1_from_2_to_3746266_total_3746265_2876	EC:2.7.1.219
LN868944.1_from_3_to_727895_total_727893_186	EC:2.7.1.217
CP009420.1_from_149414_to_153013_total_3600_2	EC:2.7.7.43
CP009420.1_from_303737_to_305149_total_1413_2	EC:2.3.1.179
CP009420.1_from_359317_to_360806_total_1490_1	EC:2.7.1.221
CP009420.1_from_685751_to_686960_total_1210_2	EC:7.2.2.7
CP009420.1_from_777061_to_780047_total_2987_2	EC:3.1.21.4
CP009420.1_from_1296215_to_1297530_total_1316_2	EC:2.3.1.51
CP009420.1_from_1411316_to_1413619_total_2304_3	EC:1.1.1.284
CP009420.1_from_1650940_to_1651771_total_832_1	EC:2.7.1.49;EC:2.7.4.7
CP009420.1_from_1999931_to_2000824_total_894_2	EC:3.1.3.82
CP009420.1_from_2043966_to_2047075_total_3110_3	EC:2.7.1.24
CP012514.1_from_1148368_to_1152179_total_3812_1	EC:4.1.1.68;EC:5.3.3.10
CP012514.1_from_1534952_to_1545790_total_10839_8	EC:4.2.1.-;EC:4.2.1.8
CP012514.1_from_1843969_to_1846499_total_2531_1	EC:1.12.99.6
CP012514.1_from_1873179_to_1877164_total_3986_1	EC:3.1.13.5
CP012514.1_from_1970906_to_1972595_total_1690_3	EC:2.1.1.80
CP012514.1_from_2067009_to_2068904_total_1896_3	EC:1.3.1.106
CP012514.1_from_2904436_to_2911761_total_7326_5	EC:2.7.1.217
CP012514.1_from_2998495_to_2999650_total_1156_2	EC:2.3.1.1
CP012514.1_from_3357818_to_3359858_total_2041_3	EC:2.7.1.60
CP012514.1_from_3470676_to_3476953_total_6278_4	EC:2.7.7.n1
CP012514.1_from_3808899_to_3818401_total_9503_7	EC:4.1.2.14
CP012514.1_from_3972905_to_3974515_total_1611_2	EC:2.7.8.33
CP012514.1_from_4168189_to_4175625_total_7437_1	EC:1.11.1.21
CP001164.1_from_33144_to_34251_total_1108_1	EC:1.17.1.8
CP001164.1_from_37912_to_39825_total_1914_1	EC:6.3.5.5
CP001164.1_from_64340_to_64840_total_501_1	EC:5.4.99.28;EC:5.4.99.29
CP001164.1_from_70504_to_70775_total_272_1	EC:2.7.7.7
CP001164.1_from_73078_to_73636_total_559_1	EC:5.3.1.4
CP001164.1_from_138332_to_138875_total_544_1	EC:4.2.1.3;EC:4.2.1.99
CP001164.1_from_163176_to_163785_total_610_1	EC:2.7.7.19
CP001164.1_from_168842_to_169566_total_725_2	EC:2.4.1.129;EC:3.4.16.4
CP001164.1_from_209801_to_210161_total_361_1	EC:2.7.7.7
CP001164.1_from_232526_to_233193_total_668_1	EC:1.1.1.346
CP001164.1_from_301000_to_301947_total_948_1	EC:2.7.2.11
CP001164.1_from_334946_to_335225_total_280_2	EC:1.2.99.6
CP001164.1_from_337722_to_339304_total_1583_2	EC:1.2.99.6
CP001164.1_from_420337_to_422117_total_1781_2	EC:2.3.1.18
CP001164.1_from_434709_to_435488_total_780_1	EC:4.2.1.80
CP001164.1_from_436791_to_437464_total_674_1	EC:4.1.3.39
CP001164.1_from_471586_to_471949_total_364_1	EC:2.4.2.1;EC:2.4.2.15;EC:2.4.2.2;EC:2.4.2.3;EC:2.4.2.4
